# {"t_start": 1562835804.7891831, "env_id": "HalfCheetah-v2"} 
r,l,t
266.634572,1000,7021.978769
304.346525,1000,7024.85354
309.497087,1000,7027.840212
278.485531,1000,7030.813469
331.993364,1000,7033.701844
350.285409,1000,7036.64616
365.616231,1000,7039.66671
365.963571,1000,7042.68109
398.110652,1000,7198.403438
366.927917,1000,7200.937291
295.75434,1000,7203.211915
340.298129,1000,7205.668335
448.758654,1000,7208.234173
365.841284,1000,7210.790712
303.394539,1000,7213.317892
365.867031,1000,7215.915415
355.961279,1000,7218.410489
355.429898,1000,7220.710297
333.782541,1000,7373.814709
377.272054,1000,7376.39623
433.532731,1000,7378.852763
433.868973,1000,7381.40615
-214.895864,1000,7383.817395
312.083952,1000,7386.325341
378.312396,1000,7388.790354
392.45316,1000,7391.344162
432.563541,1000,7393.920847
303.770457,1000,7396.496387
424.172538,1000,7549.474889
450.890681,1000,7552.05947
192.249512,1000,7554.577693
361.529895,1000,7557.148168
482.487503,1000,7559.567729
375.980429,1000,7562.105217
256.681102,1000,7564.500582
430.300922,1000,7566.914225
334.548653,1000,7569.236804
281.648017,1000,7571.733078
425.734574,1000,7725.135701
388.803361,1000,7727.677831
366.792461,1000,7730.076906
469.27907,1000,7732.574831
464.167853,1000,7734.92072
383.290407,1000,7737.470759
357.585432,1000,7740.045886
419.290791,1000,7742.635479
386.777279,1000,7745.233931
415.012028,1000,7747.766316
319.662696,1000,7900.010734
422.496638,1000,7902.585637
278.11869,1000,7904.962237
487.847125,1000,7907.588236
331.178177,1000,7910.130113
391.047539,1000,7912.736553
329.103325,1000,7915.294119
425.04444,1000,7917.920084
431.418738,1000,7920.38205
352.596709,1000,7922.963405
452.756653,1000,8075.50669
447.527271,1000,8078.060078
331.371914,1000,8080.562834
341.51883,1000,8083.151443
416.661067,1000,8085.673969
327.62742,1000,8088.176956
449.212966,1000,8090.483984
373.030736,1000,8092.920121
297.767775,1000,8095.336264
281.063225,1000,8097.911222
459.648549,1000,8250.506009
379.088378,1000,8253.102047
335.076559,1000,8255.670862
393.276202,1000,8258.271188
369.851334,1000,8260.771837
334.537603,1000,8263.195261
470.777575,1000,8265.662148
437.982529,1000,8268.282232
491.192883,1000,8270.706096
354.160282,1000,8273.299799
297.055879,1000,8426.213033
372.293064,1000,8428.688778
203.228768,1000,8431.09975
269.631339,1000,8433.686132
314.048559,1000,8436.114288
256.480636,1000,8438.429654
417.565152,1000,8440.778697
490.992325,1000,8443.343742
335.530581,1000,8445.908621
156.437902,1000,8448.488954
440.083966,1000,8601.565811
247.502704,1000,8604.125893
388.066366,1000,8606.694043
369.294246,1000,8609.275323
336.575925,1000,8611.859791
429.723278,1000,8614.426589
359.394066,1000,8616.689414
375.309173,1000,8618.936628
381.943927,1000,8621.280812
420.579672,1000,8623.889259
406.844839,1000,8776.675211
404.425625,1000,8779.131862
404.169555,1000,8781.56436
424.431983,1000,8784.10411
396.83386,1000,8786.544993
360.442212,1000,8789.214152
516.963509,1000,8791.726782
49.937032,1000,8794.26583
379.667428,1000,8796.824593
368.05633,1000,8799.276157
424.927648,1000,8952.41912
236.942787,1000,8954.985754
357.45935,1000,8957.365871
236.268511,1000,8959.959354
342.601032,1000,8962.390151
249.966694,1000,8964.975751
251.924207,1000,8967.527251
332.590438,1000,8970.164812
447.835168,1000,8972.683952
424.058609,1000,8975.238497
471.5184,1000,9127.777454
406.824807,1000,9130.140164
386.942902,1000,9132.771595
412.352137,1000,9135.362552
515.839581,1000,9137.735824
476.326029,1000,9140.351623
498.326935,1000,9142.920724
389.026559,1000,9145.51648
401.858713,1000,9148.066864
456.15767,1000,9150.635832
374.675012,1000,9303.395063
352.465456,1000,9305.90431
460.855147,1000,9308.311941
463.091015,1000,9310.856024
350.316809,1000,9313.438621
416.877894,1000,9315.83497
497.364251,1000,9318.323383
506.524086,1000,9320.800995
409.912019,1000,9323.290116
342.732308,1000,9325.856431
433.33025,1000,9478.588938
412.085695,1000,9480.962085
297.536985,1000,9483.604949
444.012734,1000,9485.99539
489.3413,1000,9488.368941
452.803966,1000,9491.005359
457.896145,1000,9493.552689
259.173938,1000,9496.127957
523.127403,1000,9498.56922
400.053072,1000,9501.028662
506.782285,1000,9654.132555
548.037261,1000,9656.683245
360.533292,1000,9659.242271
448.357739,1000,9661.84446
454.51294,1000,9664.431807
291.02254,1000,9666.922243
450.61908,1000,9669.218483
486.254745,1000,9671.810332
435.42974,1000,9674.385219
447.326521,1000,9676.928366
540.870259,1000,9829.593981
390.192432,1000,9832.163688
425.306443,1000,9834.660355
469.415418,1000,9836.95597
438.120707,1000,9839.474376
206.697469,1000,9842.038037
445.535839,1000,9844.671826
529.293858,1000,9847.232722
411.672173,1000,9849.776039
529.061073,1000,9852.355972
529.708904,1000,10004.958309
460.061245,1000,10007.540204
475.952008,1000,10010.047889
575.502853,1000,10012.591782
455.576986,1000,10015.127015
395.812053,1000,10017.724324
493.098292,1000,10020.236975
478.650033,1000,10022.597776
540.718817,1000,10025.049346
508.762017,1000,10027.637252
460.677505,1000,10180.315124
490.825628,1000,10182.864836
523.866854,1000,10185.477632
497.310159,1000,10188.031615
435.943237,1000,10190.574172
569.782027,1000,10193.041315
522.252629,1000,10195.633747
555.776808,1000,10198.233826
414.060036,1000,10200.803168
332.798807,1000,10203.268529
