# {"t_start": 1562835804.7725968, "env_id": "HalfCheetah-v2"} 
r,l,t
-1.094426,1000,3518.161653
-41.5436,1000,3520.737566
38.986495,1000,3523.316521
16.743835,1000,3525.756014
-18.674176,1000,3528.17914
62.766399,1000,3530.68941
108.088343,1000,3683.289339
-213.906844,1000,3685.732662
85.421995,1000,3688.273595
132.02844,1000,3690.83314
122.259956,1000,3693.221015
15.872435,1000,3695.805592
167.177252,1000,3698.437649
122.479207,1000,3700.920052
144.568821,1000,3703.36815
27.191546,1000,3705.885242
80.910481,1000,3858.182758
84.187813,1000,3860.677146
45.876749,1000,3863.036385
111.805616,1000,3865.365125
-111.572436,1000,3867.883159
91.237982,1000,3870.17007
89.63822,1000,3872.474488
33.422531,1000,3874.969406
183.590854,1000,3877.246659
-2.603912,1000,3879.784137
105.802443,1000,4032.508582
91.649405,1000,4035.064214
-11.189603,1000,4037.387843
15.03702,1000,4039.951766
168.381219,1000,4042.509959
72.340907,1000,4044.960577
19.921761,1000,4047.512691
-68.950864,1000,4049.887159
-116.356089,1000,4052.376649
115.95464,1000,4054.941108
-153.976863,1000,4207.751188
237.575197,1000,4210.234882
221.433212,1000,4212.574777
96.983208,1000,4215.007148
141.558423,1000,4217.532414
64.034568,1000,4219.931578
167.386214,1000,4222.437919
-52.402202,1000,4225.053394
127.879937,1000,4227.404954
137.685105,1000,4230.009103
97.537003,1000,4382.599123
150.404196,1000,4385.195753
204.405694,1000,4387.753394
214.018892,1000,4390.302693
108.998015,1000,4392.854457
165.739768,1000,4395.424371
107.282401,1000,4397.982546
285.473147,1000,4400.449655
158.471876,1000,4402.825187
184.282141,1000,4405.417139
13.601384,1000,4558.334816
70.245479,1000,4560.785844
195.807118,1000,4563.159552
30.417734,1000,4565.61384
136.589172,1000,4568.056911
233.141164,1000,4570.673711
12.977023,1000,4573.242628
181.904213,1000,4575.838525
198.947744,1000,4578.186738
253.567231,1000,4580.751398
120.256331,1000,4733.355258
135.644154,1000,4735.922365
244.827071,1000,4738.478217
214.122066,1000,4740.917485
279.366541,1000,4743.503714
233.575753,1000,4746.078233
176.398159,1000,4748.450731
215.559176,1000,4750.884865
208.74242,1000,4753.462844
97.744354,1000,4755.965792
240.447858,1000,4908.461236
81.658607,1000,4910.95986
163.50702,1000,4913.524912
182.559064,1000,4916.04443
138.812776,1000,4918.624128
105.728067,1000,4921.262366
210.112819,1000,4923.855489
234.473655,1000,4926.449798
137.125514,1000,4928.909406
-74.442755,1000,4931.494793
241.660507,1000,5084.361887
221.115813,1000,5086.706286
261.330546,1000,5089.256976
280.018773,1000,5091.826423
237.53529,1000,5094.363813
230.4688,1000,5096.963461
134.486402,1000,5099.441382
224.924554,1000,5102.033541
230.398501,1000,5104.643532
95.47266,1000,5107.225993
283.765896,1000,5259.925058
208.429571,1000,5262.169652
278.154117,1000,5264.702229
243.177447,1000,5267.27429
253.564917,1000,5269.783907
252.854225,1000,5272.305816
246.859023,1000,5274.708625
269.855995,1000,5277.212651
215.809674,1000,5279.708934
264.202332,1000,5282.280491
151.863163,1000,5435.122779
196.587729,1000,5437.612201
275.075319,1000,5440.059704
275.755834,1000,5442.618737
146.08384,1000,5445.214026
252.573814,1000,5447.632365
295.87498,1000,5450.116956
241.997501,1000,5452.618479
219.616192,1000,5455.137162
220.29905,1000,5457.719606
325.987147,1000,5610.290591
193.251328,1000,5612.537995
279.104752,1000,5615.077992
247.466583,1000,5617.577126
209.150939,1000,5620.071144
283.90562,1000,5622.441208
281.679874,1000,5624.984764
263.902723,1000,5627.514381
163.52894,1000,5630.110902
182.802646,1000,5632.726065
224.367254,1000,5785.173973
425.948683,1000,5787.669587
267.376536,1000,5790.189307
267.135001,1000,5792.630735
146.805243,1000,5795.17496
254.714631,1000,5797.623644
103.515118,1000,5800.200484
317.580977,1000,5802.779243
270.627791,1000,5805.225891
187.73129,1000,5807.647151
251.704143,1000,5960.115549
301.167974,1000,5962.610363
239.070741,1000,5965.043472
302.985468,1000,5967.574927
204.909203,1000,5970.201022
184.036947,1000,5972.651975
357.363737,1000,5975.160691
350.706677,1000,5977.77309
268.162253,1000,5980.358585
290.257273,1000,5982.809909
322.916963,1000,6135.414679
378.64453,1000,6137.98601
191.421987,1000,6140.565285
295.759621,1000,6143.115149
296.257751,1000,6145.722602
308.745865,1000,6148.102563
266.302611,1000,6150.678761
330.950968,1000,6153.26992
368.201022,1000,6155.614243
201.224421,1000,6158.200552
379.040691,1000,6310.998286
241.275898,1000,6313.365208
232.709126,1000,6315.887963
361.334305,1000,6318.372777
149.564561,1000,6320.975183
280.942931,1000,6323.566341
340.303538,1000,6326.056224
363.089665,1000,6328.568803
364.078433,1000,6331.018762
236.088687,1000,6333.523072
190.770097,1000,6486.408089
326.942462,1000,6488.755195
343.985742,1000,6491.187431
336.431544,1000,6493.657249
263.740641,1000,6496.128692
196.702297,1000,6498.722467
323.682816,1000,6501.155217
288.644551,1000,6503.70336
432.510085,1000,6506.169163
274.333272,1000,6508.744387
368.419454,1000,6661.671438
315.410645,1000,6664.270203
364.21587,1000,6666.875159
364.778265,1000,6669.411207
339.02119,1000,6671.995271
290.372365,1000,6674.466413
356.473563,1000,6677.093146
354.569891,1000,6679.549832
271.962748,1000,6681.996778
217.565375,1000,6684.580066
410.404271,1000,6837.482627
327.157368,1000,6840.052765
388.769122,1000,6842.612481
347.951438,1000,6845.173017
359.628791,1000,6847.579135
377.657036,1000,6850.108651
309.526512,1000,6852.43648
288.438207,1000,6854.984562
337.871482,1000,6857.586026
359.656988,1000,6860.046181
390.75276,1000,7016.177485
385.416921,1000,7019.131264
271.492155,1000,7021.9951
389.719901,1000,7024.870013
472.655069,1000,7027.857244
427.167678,1000,7030.829497
346.660898,1000,7033.71835
376.232897,1000,7036.662671
292.147733,1000,7039.682633
369.945325,1000,7042.697213
415.452868,1000,7198.420476
430.23117,1000,7200.953638
358.460477,1000,7203.228189
395.610014,1000,7205.6848
355.692658,1000,7208.250638
318.374796,1000,7210.807264
306.250514,1000,7213.33399
423.564927,1000,7215.932222
400.201095,1000,7218.427507
356.677884,1000,7220.726633
348.585549,1000,7373.831165
381.395779,1000,7376.412454
304.618239,1000,7378.868988
344.29124,1000,7381.422653
383.888668,1000,7383.833798
398.370138,1000,7386.341896
435.021345,1000,7388.806848
286.140862,1000,7391.361214
386.023561,1000,7393.937305
385.588338,1000,7396.512694
343.934202,1000,7549.490724
408.479825,1000,7552.075583
417.56845,1000,7554.594762
335.740162,1000,7557.164549
391.562861,1000,7559.584265
384.631725,1000,7562.12185
346.17591,1000,7564.5164
304.352779,1000,7566.93042
369.308867,1000,7569.253307
399.328624,1000,7571.749434
340.246461,1000,7725.15218
436.863115,1000,7727.694345
387.255968,1000,7730.092853
330.260513,1000,7732.590754
389.811647,1000,7734.937799
372.002809,1000,7737.487049
425.663868,1000,7740.062186
260.974025,1000,7742.652039
397.552288,1000,7745.250269
439.072507,1000,7747.782832
501.160071,1000,7900.027155
470.532335,1000,7902.602053
449.543176,1000,7904.978715
299.83838,1000,7907.604322
390.773985,1000,7910.146144
421.218088,1000,7912.753676
204.893128,1000,7915.310761
387.727922,1000,7917.936386
449.771343,1000,7920.39836
425.812583,1000,7922.979641
439.486506,1000,8075.523319
321.738923,1000,8078.076494
419.881709,1000,8080.57925
492.331301,1000,8083.167964
409.0758,1000,8085.690162
393.289249,1000,8088.193345
447.540152,1000,8090.500469
474.445175,1000,8092.936106
494.168745,1000,8095.352797
453.796868,1000,8097.928161
360.900184,1000,8250.52264
257.678665,1000,8253.118551
416.731318,1000,8255.687408
450.874264,1000,8258.28785
359.012083,1000,8260.788477
414.941909,1000,8263.211786
300.184806,1000,8265.678747
434.973913,1000,8268.298451
437.089123,1000,8270.722614
346.364033,1000,8273.316253
487.19614,1000,8426.229606
292.562943,1000,8428.705406
374.471726,1000,8431.116227
289.244996,1000,8433.702606
426.522383,1000,8436.130208
388.75795,1000,8438.446591
368.659452,1000,8440.794694
294.54418,1000,8443.360313
220.911448,1000,8445.924955
378.121076,1000,8448.505518
460.516114,1000,8601.582168
409.835713,1000,8604.14171
490.823073,1000,8606.710139
449.539033,1000,8609.291743
332.24506,1000,8611.876237
349.199529,1000,8614.442418
366.688204,1000,8616.705914
414.192981,1000,8618.952919
401.14864,1000,8621.296927
435.461147,1000,8623.905637
335.058437,1000,8776.690987
167.330502,1000,8779.14836
289.212336,1000,8781.580858
352.212887,1000,8784.120619
480.657927,1000,8786.561607
339.293442,1000,8789.230536
379.119866,1000,8791.743234
243.716783,1000,8794.282429
356.40505,1000,8796.841163
398.624633,1000,8799.292493
265.81339,1000,8952.43556
464.503536,1000,8955.002618
424.203328,1000,8957.382341
284.706612,1000,8959.976469
301.451223,1000,8962.406649
183.655407,1000,8964.992192
314.966041,1000,8967.54371
425.258817,1000,8970.181405
484.775702,1000,8972.700348
476.494404,1000,8975.255247
404.261539,1000,9127.793796
434.011118,1000,9130.155996
444.46748,1000,9132.788143
573.380345,1000,9135.378785
388.3585,1000,9137.752132
315.345358,1000,9140.368072
368.393903,1000,9142.937135
482.383609,1000,9145.532903
378.631151,1000,9148.083059
509.392778,1000,9150.652312
384.411188,1000,9303.411684
447.924031,1000,9305.920732
494.555517,1000,9308.32854
419.092656,1000,9310.872436
348.329664,1000,9313.455051
378.754936,1000,9315.851451
514.094486,1000,9318.339926
316.384921,1000,9320.817257
319.446653,1000,9323.306753
462.755597,1000,9325.87276
411.128483,1000,9478.60481
380.191202,1000,9480.979305
530.929618,1000,9483.621365
413.481014,1000,9486.011205
400.900344,1000,9488.385503
414.517089,1000,9491.021866
456.936013,1000,9493.568543
303.389362,1000,9496.144363
484.159301,1000,9498.58612
487.34223,1000,9501.045101
475.035356,1000,9654.148831
486.757597,1000,9656.699611
455.495334,1000,9659.258682
386.998187,1000,9661.860891
427.846284,1000,9664.448224
471.460879,1000,9666.938771
473.765875,1000,9669.234931
460.006529,1000,9671.82665
476.130581,1000,9674.401476
466.966678,1000,9676.944725
490.240751,1000,9829.609934
205.141114,1000,9832.180064
481.279163,1000,9834.676877
455.093012,1000,9836.972492
400.257834,1000,9839.490638
439.350522,1000,9842.054514
501.705721,1000,9844.687691
487.100456,1000,9847.249297
477.089561,1000,9849.792454
512.214068,1000,9852.371825
533.266194,1000,10004.975411
531.608686,1000,10007.555997
422.272486,1000,10010.064151
345.447804,1000,10012.608754
516.582058,1000,10015.143488
483.555739,1000,10017.740778
443.378746,1000,10020.25402
478.351475,1000,10022.614082
449.22834,1000,10025.065756
472.167526,1000,10027.653239
366.945002,1000,10180.331498
497.747211,1000,10182.881394
446.625349,1000,10185.494195
560.316235,1000,10188.048702
535.562811,1000,10190.590556
462.332185,1000,10193.057701
437.501835,1000,10195.650141
505.017981,1000,10198.249709
425.888479,1000,10200.819056
379.387758,1000,10203.28511
