# {"t_start": 1562835804.7810822, "env_id": "HalfCheetah-v2"} 
r,l,t
-80.512022,1000,2828.672509
-123.117636,1000,2831.129161
21.242729,1000,2983.526282
-110.029991,1000,2985.958141
-108.955458,1000,2988.564711
54.017029,1000,2991.181498
-57.815762,1000,2993.762225
-9.133536,1000,2996.257609
-79.258134,1000,2998.862892
-69.89264,1000,3001.40137
-44.197448,1000,3003.887172
-208.149708,1000,3006.483891
24.687738,1000,3158.937562
-259.244861,1000,3161.365101
-84.324288,1000,3163.797773
49.595666,1000,3166.292205
-72.468174,1000,3168.904982
44.322401,1000,3171.359063
-80.664677,1000,3173.685328
-28.639825,1000,3176.254002
58.063661,1000,3178.764281
-43.876884,1000,3181.335165
50.314119,1000,3333.4847
-54.320177,1000,3336.009195
-10.384538,1000,3338.548567
-42.121284,1000,3340.889425
-16.483014,1000,3343.359376
27.899375,1000,3345.900184
78.362202,1000,3348.36262
-22.411213,1000,3350.632092
-75.648661,1000,3353.230372
16.608748,1000,3355.825565
89.89899,1000,3508.129643
131.697726,1000,3510.705754
-28.986091,1000,3513.219914
112.326857,1000,3515.776544
114.386537,1000,3518.153169
-64.456817,1000,3520.729641
26.013429,1000,3523.308307
129.198564,1000,3525.747605
56.692019,1000,3528.17061
-36.357678,1000,3530.681105
36.908028,1000,3683.280954
127.819457,1000,3685.725022
31.944258,1000,3688.26511
64.040389,1000,3690.824636
111.426812,1000,3693.212998
85.170244,1000,3695.797306
110.155711,1000,3698.429335
94.232961,1000,3700.911711
139.863806,1000,3703.359791
39.050234,1000,3705.876973
109.805243,1000,3858.174483
11.19113,1000,3860.668661
-26.265857,1000,3863.027381
95.958914,1000,3865.35666
114.036909,1000,3867.874804
136.848054,1000,3870.161565
152.472971,1000,3872.465998
134.859802,1000,3874.961005
68.905496,1000,3877.238127
101.379247,1000,3879.775753
131.197189,1000,4032.499971
156.314463,1000,4035.055786
122.76701,1000,4037.37944
193.223437,1000,4039.943698
-28.82846,1000,4042.501603
134.716166,1000,4044.952079
111.842308,1000,4047.504275
152.551262,1000,4049.878709
100.939468,1000,4052.36808
44.167955,1000,4054.932651
182.762965,1000,4207.742763
60.838846,1000,4210.226596
162.395148,1000,4212.566207
169.564439,1000,4214.998866
138.285206,1000,4217.523538
81.028816,1000,4219.922616
149.655995,1000,4222.429616
14.657962,1000,4225.04512
191.47245,1000,4227.396821
10.540019,1000,4230.000162
195.138168,1000,4382.590688
153.85886,1000,4385.187984
124.486656,1000,4387.744976
93.854639,1000,4390.294478
173.293389,1000,4392.845861
185.171265,1000,4395.416191
125.256239,1000,4397.973607
111.159121,1000,4400.440693
38.711006,1000,4402.816838
164.768063,1000,4405.408599
176.934393,1000,4558.326354
227.035198,1000,4560.776813
224.993858,1000,4563.152692
52.045085,1000,4565.605473
113.743876,1000,4568.048506
205.514401,1000,4570.6652
-21.973903,1000,4573.234143
119.250992,1000,4575.830106
65.611132,1000,4578.178212
84.174769,1000,4580.743124
221.478437,1000,4733.346338
-23.775925,1000,4735.913947
104.279024,1000,4738.469755
49.59382,1000,4740.909113
135.339936,1000,4743.495575
130.863201,1000,4746.069669
145.997534,1000,4748.44227
171.258318,1000,4750.876412
247.570449,1000,4753.454478
234.174875,1000,4755.957291
205.743668,1000,4908.452795
178.804893,1000,4910.950799
194.919205,1000,4913.516369
96.088274,1000,4916.036171
219.483211,1000,4918.615761
196.211545,1000,4921.253979
253.666076,1000,4923.847488
196.315922,1000,4926.441478
197.370868,1000,4928.90081
98.897298,1000,4931.486294
305.579082,1000,5084.353386
245.465002,1000,5086.697341
207.104683,1000,5089.248453
293.855691,1000,5091.818627
273.69631,1000,5094.355316
133.146877,1000,5096.955483
241.577017,1000,5099.432897
281.655022,1000,5102.025129
204.104203,1000,5104.634962
121.685514,1000,5107.217562
251.468983,1000,5259.916625
265.372406,1000,5262.161164
168.578649,1000,5264.693302
197.985776,1000,5267.265924
269.771192,1000,5269.775738
248.908836,1000,5272.297308
282.166459,1000,5274.699593
257.124948,1000,5277.204376
231.525449,1000,5279.700481
79.371589,1000,5282.272001
270.400857,1000,5435.114817
292.336592,1000,5437.603752
273.057131,1000,5440.050936
184.23197,1000,5442.610801
200.886647,1000,5445.205561
333.401941,1000,5447.623991
339.095013,1000,5450.108483
346.21869,1000,5452.609949
229.396457,1000,5455.128656
220.311932,1000,5457.710672
249.704192,1000,5610.282747
282.513576,1000,5612.529675
205.880289,1000,5615.069634
-64.142445,1000,5617.568687
290.987185,1000,5620.062711
261.66733,1000,5622.43241
236.810566,1000,5624.976139
193.16671,1000,5627.505988
221.524912,1000,5630.102369
292.904199,1000,5632.717634
239.418466,1000,5785.16507
275.001138,1000,5787.661422
117.273672,1000,5790.180928
274.880066,1000,5792.621945
190.657767,1000,5795.166425
195.94199,1000,5797.615303
177.606851,1000,5800.192385
356.823895,1000,5802.770601
254.993227,1000,5805.217748
211.08443,1000,5807.638719
318.844488,1000,5960.107119
269.739247,1000,5962.601873
365.69914,1000,5965.034544
279.805167,1000,5967.566413
333.892728,1000,5970.192607
360.067963,1000,5972.643615
411.140562,1000,5975.152098
262.819795,1000,5977.764738
311.629708,1000,5980.349976
273.170118,1000,5982.801886
318.18916,1000,6135.406131
291.408068,1000,6137.977688
297.216927,1000,6140.556807
312.352246,1000,6143.106668
391.48574,1000,6145.714048
332.015478,1000,6148.094131
280.844165,1000,6150.670363
257.177572,1000,6153.261495
339.141251,1000,6155.605758
291.808212,1000,6158.191856
298.510761,1000,6310.989817
337.645429,1000,6313.356752
355.747114,1000,6315.879504
219.232831,1000,6318.364323
380.066057,1000,6320.96622
372.570802,1000,6323.557988
358.870641,1000,6326.047787
247.344591,1000,6328.560365
359.912652,1000,6331.010332
270.164189,1000,6333.514564
313.786596,1000,6486.399181
291.516467,1000,6488.747346
222.993621,1000,6491.178606
143.874947,1000,6493.648676
373.059443,1000,6496.119901
371.571589,1000,6498.713472
383.315857,1000,6501.146618
305.302229,1000,6503.694912
386.64292,1000,6506.16019
375.322361,1000,6508.73614
429.08312,1000,6661.663085
212.230769,1000,6664.261396
332.468912,1000,6666.866583
313.044312,1000,6669.402933
443.339895,1000,6671.986313
359.76474,1000,6674.457504
370.813084,1000,6677.084454
293.805118,1000,6679.541518
300.640769,1000,6681.987858
403.32423,1000,6684.571575
502.403231,1000,6837.474149
376.11895,1000,6840.044157
205.119452,1000,6842.604033
353.632034,1000,6845.164437
337.825327,1000,6847.570305
341.003511,1000,6850.100115
429.397899,1000,6852.428125
269.759916,1000,6854.976709
149.378933,1000,6857.577528
334.344344,1000,6860.037631
351.336957,1000,7016.168962
300.720066,1000,7019.12313
337.343038,1000,7021.986701
377.233277,1000,7024.861662
357.116098,1000,7027.848736
409.422114,1000,7030.822123
319.67931,1000,7033.70994
385.897658,1000,7036.654035
324.992368,1000,7039.674481
270.803582,1000,7042.688896
389.443918,1000,7198.412061
431.422388,1000,7200.945292
331.130002,1000,7203.219842
460.618842,1000,7205.676426
351.285531,1000,7208.242224
368.584558,1000,7210.798779
202.648455,1000,7213.325726
263.191859,1000,7215.923737
472.959607,1000,7218.419029
440.444017,1000,7220.71828
390.812578,1000,7373.822684
251.908434,1000,7376.404249
354.503346,1000,7378.860178
376.358365,1000,7381.414197
324.148193,1000,7383.825163
348.544828,1000,7386.333277
394.326953,1000,7388.797976
433.939446,1000,7391.35234
358.713072,1000,7393.928338
258.876163,1000,7396.50478
391.346762,1000,7549.482824
271.62855,1000,7552.066779
350.992857,1000,7554.58641
426.319381,1000,7557.156218
448.263785,1000,7559.575804
372.701195,1000,7562.112822
354.45486,1000,7564.508476
157.320833,1000,7566.92206
353.085527,1000,7569.244749
438.289453,1000,7571.740584
344.66001,1000,7725.143695
528.112789,1000,7727.68586
414.40012,1000,7730.084899
344.832093,1000,7732.582881
364.795885,1000,7734.929363
394.642657,1000,7737.478819
390.333473,1000,7740.053899
333.427493,1000,7742.643661
356.535325,1000,7745.241781
373.063878,1000,7747.774268
305.545774,1000,7900.018587
404.999823,1000,7902.593902
360.933349,1000,7904.970242
433.185201,1000,7907.595877
428.871152,1000,7910.138394
420.642275,1000,7912.745141
331.592051,1000,7915.302289
374.04267,1000,7917.928028
400.026817,1000,7920.3897
400.6913,1000,7922.971342
311.449197,1000,8075.514834
382.155759,1000,8078.068156
520.765528,1000,8080.570901
455.428358,1000,8083.159545
423.296678,1000,8085.682067
359.703418,1000,8088.184484
392.695633,1000,8090.491962
448.354054,1000,8092.928037
349.90641,1000,8095.34375
410.060513,1000,8097.919625
420.853426,1000,8250.514155
427.888306,1000,8253.110066
388.859892,1000,8255.678901
368.723793,1000,8258.279307
430.81423,1000,8260.780071
405.715611,1000,8263.203302
283.914733,1000,8265.670134
340.883276,1000,8268.290169
411.381138,1000,8270.713801
394.649252,1000,8273.30725
79.902073,1000,8426.221713
444.549488,1000,8428.696936
352.072265,1000,8431.107628
384.451112,1000,8433.693643
410.716354,1000,8436.122521
-337.588088,1000,8438.438216
160.926436,1000,8440.786913
207.098734,1000,8443.351806
447.61687,1000,8445.916551
476.987533,1000,8448.497015
385.473579,1000,8601.573692
371.291187,1000,8604.133817
352.998026,1000,8606.701887
270.022274,1000,8609.283272
343.097124,1000,8611.867773
406.263541,1000,8614.434551
418.019924,1000,8616.697516
226.373085,1000,8618.944829
411.348559,1000,8621.288931
359.81815,1000,8623.897202
358.776126,1000,8776.682975
399.743669,1000,8779.139887
165.411211,1000,8781.572332
445.242208,1000,8784.112227
350.282319,1000,8786.553134
442.272159,1000,8789.222051
394.259451,1000,8791.734824
442.104126,1000,8794.273944
390.033082,1000,8796.832304
486.824645,1000,8799.28354
458.248707,1000,8952.427042
116.216278,1000,8954.994345
298.505385,1000,8957.373755
280.415974,1000,8959.967972
340.505673,1000,8962.398315
193.925829,1000,8964.983731
501.908837,1000,8967.535207
359.570589,1000,8970.172411
423.808696,1000,8972.69199
367.000084,1000,8975.246981
469.642524,1000,9127.785082
477.633117,1000,9130.147993
395.159052,1000,9132.779696
347.142211,1000,9135.370617
439.898368,1000,9137.743954
398.060148,1000,9140.359725
264.809038,1000,9142.928831
379.375346,1000,9145.524436
435.22492,1000,9148.074861
445.847941,1000,9150.643827
452.64539,1000,9303.403154
394.959736,1000,9305.912263
424.423233,1000,9308.319556
441.851394,1000,9310.863566
454.335311,1000,9313.446077
457.835866,1000,9315.84294
472.755958,1000,9318.331449
474.264282,1000,9320.809016
476.631517,1000,9323.298268
506.215302,1000,9325.864496
491.122768,1000,9478.596898
482.153472,1000,9480.970652
418.311055,1000,9483.612772
439.698673,1000,9486.003311
412.845184,1000,9488.376562
451.515451,1000,9491.013465
464.441553,1000,9493.560605
371.616983,1000,9496.135973
409.367376,1000,9498.577753
269.72594,1000,9501.036703
465.44298,1000,9654.140473
399.43954,1000,9656.691326
349.775309,1000,9659.250344
458.888768,1000,9661.851922
527.553331,1000,9664.439807
440.711371,1000,9666.930207
525.044937,1000,9669.226447
419.435629,1000,9671.817757
464.055145,1000,9674.393187
572.805404,1000,9676.936403
494.584079,1000,9829.601995
412.571074,1000,9832.171716
360.408371,1000,9834.668422
383.721761,1000,9836.964007
483.927668,1000,9839.482336
487.501678,1000,9842.045538
399.999755,1000,9844.679843
476.766821,1000,9847.240812
341.551428,1000,9849.784016
470.133469,1000,9852.364074
423.44225,1000,10004.96687
388.221166,1000,10007.54809
427.000607,1000,10010.055856
509.056235,1000,10012.600385
472.018328,1000,10015.135006
372.501178,1000,10017.731917
310.55511,1000,10020.245688
441.188942,1000,10022.605727
485.534765,1000,10025.056967
544.708635,1000,10027.645354
408.151244,1000,10180.322646
415.188566,1000,10182.872909
342.636814,1000,10185.485807
522.856349,1000,10188.040252
410.017763,1000,10190.582147
466.090023,1000,10193.049284
442.20517,1000,10195.641637
582.814937,1000,10198.241728
524.123488,1000,10200.810782
387.778672,1000,10203.276566
