# {"t_start": 1562835804.7697272, "env_id": "HalfCheetah-v2"} 
r,l,t
-346.753358,1000,1781.805771
-289.721526,1000,1934.293263
-386.846826,1000,1936.823303
-224.120468,1000,1939.186025
-295.145983,1000,1941.463892
-300.597679,1000,1943.937724
-299.998563,1000,1946.431665
-336.722514,1000,1948.982354
-326.578829,1000,1951.566991
-406.458677,1000,1954.166907
-332.280632,1000,1956.74799
-306.912108,1000,2109.036534
-232.694038,1000,2111.50534
-318.551517,1000,2114.11943
-204.395542,1000,2116.665247
-281.370709,1000,2119.126714
-267.437504,1000,2121.442591
-204.960456,1000,2123.962327
-206.764484,1000,2126.541559
-299.815337,1000,2129.025729
-248.768456,1000,2131.489419
-280.147611,1000,2283.983738
-189.536015,1000,2286.474775
-212.66901,1000,2289.023134
-252.111608,1000,2291.478169
-267.503087,1000,2294.035859
-203.859463,1000,2296.525411
-225.351234,1000,2298.939739
-270.249706,1000,2301.392958
-239.51075,1000,2303.761583
-169.564609,1000,2306.185344
-169.074628,1000,2458.405642
-187.269504,1000,2460.868441
-157.595544,1000,2463.427557
-242.389454,1000,2465.875138
-241.303621,1000,2468.468938
-225.312568,1000,2471.037195
-209.137493,1000,2473.56442
-151.895847,1000,2476.063738
-166.007797,1000,2478.590957
-225.475224,1000,2481.132666
-86.418676,1000,2633.70916
-58.865616,1000,2636.192758
-89.490164,1000,2638.480709
-225.978616,1000,2640.999514
-137.448859,1000,2643.486688
-120.049413,1000,2646.088252
-150.270647,1000,2648.667357
-166.113105,1000,2651.17662
-117.818003,1000,2653.606064
-115.986086,1000,2655.961694
-69.620701,1000,2808.425675
-123.541894,1000,2810.991414
-171.77542,1000,2813.553575
-42.990132,1000,2816.058341
-135.73274,1000,2818.373218
-114.714706,1000,2820.966192
-91.124233,1000,2823.485876
-97.358805,1000,2826.14979
-12.535072,1000,2828.683869
-14.105305,1000,2831.14003
-61.804935,1000,2983.537951
-19.628184,1000,2985.969818
-21.963207,1000,2988.576111
-219.041781,1000,2991.192984
-64.816374,1000,2993.773055
-84.10194,1000,2996.268929
-108.194751,1000,2998.874408
-15.663033,1000,3001.412682
-102.752132,1000,3003.89894
-15.870079,1000,3006.495074
54.744414,1000,3158.948651
-57.44766,1000,3161.376436
-14.315916,1000,3163.808928
-11.822291,1000,3166.303498
-119.042438,1000,3168.916263
-49.831715,1000,3171.370944
-91.952291,1000,3173.69615
2.118964,1000,3176.265905
19.538504,1000,3178.775158
-2.691154,1000,3181.346422
74.099269,1000,3333.496031
-128.281493,1000,3336.020142
54.0769,1000,3338.559385
56.918301,1000,3340.900327
-14.653991,1000,3343.370166
24.001025,1000,3345.911325
19.906004,1000,3348.374001
-36.035778,1000,3350.643446
49.47778,1000,3353.241527
52.077532,1000,3355.836439
113.606302,1000,3508.140977
-32.684109,1000,3510.717046
63.655511,1000,3513.231268
54.14288,1000,3515.788448
17.431056,1000,3518.164624
-125.634555,1000,3520.740864
3.215805,1000,3523.319714
-98.995098,1000,3525.758995
50.424351,1000,3528.181996
-4.008361,1000,3530.692315
9.199941,1000,3683.292094
-2.263235,1000,3685.735256
45.652432,1000,3688.276351
26.127374,1000,3690.836018
142.068981,1000,3693.224351
15.561928,1000,3695.808661
124.708642,1000,3698.440536
41.564016,1000,3700.923056
62.13427,1000,3703.371007
-9.137675,1000,3705.888328
120.642341,1000,3858.185151
151.471944,1000,3860.67992
90.064715,1000,3863.039238
-67.710226,1000,3865.367496
92.770774,1000,3867.885583
-170.044201,1000,3870.172982
80.470082,1000,3872.477237
66.734128,1000,3874.97242
103.266778,1000,3877.249492
94.344022,1000,3879.787037
83.802795,1000,4032.511325
116.340493,1000,4035.066965
135.261002,1000,4037.39072
111.902629,1000,4039.954767
91.122258,1000,4042.512343
87.93615,1000,4044.963346
-14.329133,1000,4047.5156
-2.127561,1000,4049.889966
184.865888,1000,4052.379245
81.51776,1000,4054.943945
227.633728,1000,4207.754041
165.588389,1000,4210.237483
115.324076,1000,4212.577608
75.358738,1000,4215.009581
132.836944,1000,4217.535347
159.157165,1000,4219.934512
153.033095,1000,4222.440788
146.027526,1000,4225.056442
133.55838,1000,4227.407938
129.434362,1000,4230.012127
65.399779,1000,4382.60152
133.838791,1000,4385.199263
-95.902698,1000,4387.75628
101.0148,1000,4390.305777
167.04702,1000,4392.856833
65.642465,1000,4395.427531
158.493334,1000,4397.985542
-143.854527,1000,4400.452378
96.40862,1000,4402.827595
-92.748551,1000,4405.419917
242.262207,1000,4558.337179
169.063983,1000,4560.788689
159.858986,1000,4563.163569
-20.530038,1000,4565.616709
86.888958,1000,4568.059784
178.308618,1000,4570.676633
210.743928,1000,4573.245446
142.303284,1000,4575.841105
213.217807,1000,4578.189106
86.675265,1000,4580.754468
242.087214,1000,4733.358238
256.795387,1000,4735.925299
119.434088,1000,4738.481206
94.1648,1000,4740.920609
166.617086,1000,4743.507047
208.348436,1000,4746.081094
233.138589,1000,4748.453711
194.122524,1000,4750.88751
68.95195,1000,4753.465767
138.073726,1000,4755.968695
251.863068,1000,4908.464122
202.965065,1000,4910.962667
192.542653,1000,4913.527787
238.923406,1000,4916.047455
235.479799,1000,4918.626965
138.218501,1000,4921.265207
240.671141,1000,4923.858841
209.440816,1000,4926.45224
159.71971,1000,4928.912372
232.373149,1000,4931.497578
206.337305,1000,5084.36474
119.569792,1000,5086.709206
240.434072,1000,5089.259829
251.517687,1000,5091.829882
187.935623,1000,5094.366728
272.825834,1000,5096.966787
255.195372,1000,5099.443997
236.840111,1000,5102.0364
199.114921,1000,5104.64636
125.95117,1000,5107.228563
364.850932,1000,5259.927815
221.045071,1000,5262.172482
253.14215,1000,5264.705147
124.062587,1000,5267.27712
248.781869,1000,5269.786965
248.459856,1000,5272.308698
257.519536,1000,5274.711497
232.726458,1000,5277.215775
300.702987,1000,5279.711811
152.518454,1000,5282.28336
229.952388,1000,5435.125995
188.227103,1000,5437.615166
174.158507,1000,5440.062633
329.802378,1000,5442.621901
338.552767,1000,5445.216894
158.03467,1000,5447.635752
338.874502,1000,5450.119825
299.714728,1000,5452.621303
334.569601,1000,5455.140066
239.609776,1000,5457.722525
238.940778,1000,5610.294105
306.127721,1000,5612.540886
295.153692,1000,5615.081001
217.158394,1000,5617.580071
356.587076,1000,5620.074012
236.598386,1000,5622.444201
289.271121,1000,5624.987652
229.978025,1000,5627.517292
281.52124,1000,5630.113723
268.73488,1000,5632.728927
206.939845,1000,5785.176954
245.690649,1000,5787.672693
218.485051,1000,5790.192223
240.236273,1000,5792.633775
357.540265,1000,5795.177868
136.884699,1000,5797.626616
277.361444,1000,5800.203035
287.145103,1000,5802.782008
240.969184,1000,5805.22923
296.505473,1000,5807.649994
289.040058,1000,5960.118486
187.118162,1000,5962.613171
356.352544,1000,5965.046448
333.348978,1000,5967.577216
334.02528,1000,5970.203345
344.630437,1000,5972.655018
303.383789,1000,5975.163625
-273.354221,1000,5977.776114
233.366974,1000,5980.361347
216.659388,1000,5982.813203
392.254488,1000,6135.417307
352.057936,1000,6137.988796
315.711891,1000,6140.567588
338.762162,1000,6143.118117
343.159561,1000,6145.725605
290.216056,1000,6148.105314
252.60674,1000,6150.681772
320.897558,1000,6153.272695
317.468902,1000,6155.617045
349.987088,1000,6158.203335
251.710722,1000,6311.001091
293.31631,1000,6313.368078
393.911943,1000,6315.890864
433.342032,1000,6318.375627
375.934453,1000,6320.978052
141.016316,1000,6323.569288
154.588874,1000,6326.058955
403.667785,1000,6328.571719
301.891926,1000,6331.021543
297.94662,1000,6333.525892
376.760601,1000,6486.41092
301.905305,1000,6488.758487
125.62027,1000,6491.190336
354.242473,1000,6493.660069
269.813103,1000,6496.131826
130.296638,1000,6498.725336
368.31027,1000,6501.157934
125.026149,1000,6503.705677
342.105338,1000,6506.171998
339.235765,1000,6508.747377
224.708999,1000,6661.673821
389.328906,1000,6664.272489
200.61662,1000,6666.878027
315.927238,1000,6669.413956
241.582183,1000,6671.998214
310.969148,1000,6674.469267
350.558855,1000,6677.096015
304.906596,1000,6679.552345
192.893514,1000,6681.999648
418.748311,1000,6684.582974
271.960884,1000,6837.485429
362.189495,1000,6840.055615
415.365758,1000,6842.615285
259.725378,1000,6845.175842
296.664627,1000,6847.582137
286.639476,1000,6850.111465
320.331765,1000,6852.439616
314.287367,1000,6854.987814
380.935747,1000,6857.589006
317.41363,1000,6860.048494
359.048146,1000,7016.180219
275.351829,1000,7019.134265
448.105797,1000,7021.998107
366.564448,1000,7024.872754
360.038253,1000,7027.860317
364.466644,1000,7030.832886
337.831964,1000,7033.721344
450.773986,1000,7036.665595
264.590942,1000,7039.685526
293.018379,1000,7042.699739
363.620879,1000,7198.423352
471.356389,1000,7200.956196
334.215201,1000,7203.231113
366.881497,1000,7205.687279
424.618399,1000,7208.253028
252.001203,1000,7210.810121
381.245486,1000,7213.336967
325.417024,1000,7215.934782
348.689372,1000,7218.43035
385.03678,1000,7220.729183
434.620989,1000,7373.833848
323.833417,1000,7376.415509
415.082625,1000,7378.871989
394.146866,1000,7381.425495
367.383211,1000,7383.836581
378.248846,1000,7386.344762
405.973181,1000,7388.809828
404.041587,1000,7391.364007
336.342679,1000,7393.940075
379.637734,1000,7396.516011
436.641619,1000,7549.493951
449.940915,1000,7552.078417
132.21424,1000,7554.597206
340.80786,1000,7557.167328
452.360489,1000,7559.587034
312.669476,1000,7562.124632
250.951186,1000,7564.519727
405.641311,1000,7566.932984
324.796017,1000,7569.256176
412.298677,1000,7571.752002
371.298264,1000,7725.154968
359.95162,1000,7727.697231
453.40389,1000,7730.096114
386.473161,1000,7732.594174
420.08314,1000,7734.940717
362.85084,1000,7737.490082
394.556709,1000,7740.065066
340.428924,1000,7742.654888
257.036695,1000,7745.253138
419.415969,1000,7747.785656
349.65299,1000,7900.029905
403.255525,1000,7902.604922
456.853665,1000,7904.981477
356.762693,1000,7907.607522
379.847621,1000,7910.149443
412.406439,1000,7912.756545
436.222664,1000,7915.31363
461.845033,1000,7917.939382
177.909219,1000,7920.40071
317.451948,1000,7922.982629
390.776393,1000,8075.526042
334.420179,1000,8078.07926
405.208722,1000,8080.582119
416.540564,1000,8083.170899
436.552199,1000,8085.693389
388.987483,1000,8088.196258
239.67514,1000,8090.502887
466.926503,1000,8092.93923
402.560104,1000,8095.355526
453.0495,1000,8097.930899
466.255362,1000,8250.525445
419.608391,1000,8253.121503
383.375318,1000,8255.690116
414.638361,1000,8258.290661
380.268723,1000,8260.790951
383.614753,1000,8263.214346
270.272519,1000,8265.681605
287.639066,1000,8268.301321
444.339169,1000,8270.724988
498.038303,1000,8273.319108
386.128325,1000,8426.233083
183.152088,1000,8428.708216
425.715055,1000,8431.119057
390.55393,1000,8433.705588
296.428572,1000,8436.13305
367.360486,1000,8438.449559
401.700312,1000,8440.798041
482.830351,1000,8443.36317
375.385573,1000,8445.927824
-284.92711,1000,8448.508404
433.683357,1000,8601.585001
454.837749,1000,8604.144983
379.184863,1000,8606.712718
362.604265,1000,8609.294792
300.345578,1000,8611.879166
311.13932,1000,8614.445757
444.869439,1000,8616.708766
373.467049,1000,8618.955968
399.441623,1000,8621.300205
430.811394,1000,8623.908637
378.584298,1000,8776.694284
485.863241,1000,8779.15078
264.064094,1000,8781.583817
442.675411,1000,8784.123634
412.785457,1000,8786.564488
428.291411,1000,8789.233343
496.53479,1000,8791.746167
414.114888,1000,8794.285271
262.543483,1000,8796.843963
493.745485,1000,8799.295373
332.250574,1000,8952.43787
539.019564,1000,8955.005648
420.146795,1000,8957.385135
467.380428,1000,8959.979224
281.868021,1000,8962.40955
507.530746,1000,8964.995089
405.387539,1000,8967.54653
468.265025,1000,8970.184211
441.23752,1000,8972.703321
386.901677,1000,8975.258021
449.405922,1000,9127.797004
450.220996,1000,9130.159294
414.250588,1000,9132.790988
430.413669,1000,9135.38137
478.248508,1000,9137.755188
436.902467,1000,9140.370408
367.594728,1000,9142.940185
321.622141,1000,9145.53525
435.194457,1000,9148.086234
371.630239,1000,9150.655223
391.466603,1000,9303.414558
433.869991,1000,9305.923717
389.887891,1000,9308.33123
300.808303,1000,9310.875418
401.995999,1000,9313.457916
513.181952,1000,9315.853779
443.490972,1000,9318.342503
505.772023,1000,9320.820257
310.308403,1000,9323.309572
516.124817,1000,9325.875567
298.650259,1000,9478.608252
416.767617,1000,9480.98207
422.449654,1000,9483.624181
393.123154,1000,9486.014326
420.129412,1000,9488.388235
414.23209,1000,9491.024661
350.879177,1000,9493.571903
549.305989,1000,9496.147219
490.722628,1000,9498.589036
472.610854,1000,9501.048057
499.325588,1000,9654.15137
517.527217,1000,9656.702646
485.865447,1000,9659.261606
489.559101,1000,9661.863697
390.161821,1000,9664.450567
406.235388,1000,9666.941665
328.441055,1000,9669.237948
499.340883,1000,9671.82941
462.580821,1000,9674.404055
452.725227,1000,9676.947126
400.765816,1000,9829.61337
447.838114,1000,9832.182973
361.951128,1000,9834.67971
513.338813,1000,9836.975364
513.371265,1000,9839.493713
383.70091,1000,9842.057442
454.226232,1000,9844.691208
476.22081,1000,9847.252143
492.807401,1000,9849.794907
478.885809,1000,9852.375234
540.976841,1000,10004.978242
455.792386,1000,10007.559265
542.852756,1000,10010.066673
499.998076,1000,10012.611667
504.89831,1000,10015.145835
336.461484,1000,10017.743525
433.867015,1000,10020.256918
421.334724,1000,10022.616554
559.593644,1000,10025.068125
492.105834,1000,10027.656784
389.630753,1000,10180.334412
401.246423,1000,10182.884238
453.978814,1000,10185.497179
436.477765,1000,10188.051515
439.263009,1000,10190.592948
533.862618,1000,10193.060138
396.668469,1000,10195.652956
488.631834,1000,10198.253127
581.062463,1000,10200.822429
371.26042,1000,10203.287894
