# {"t_start": 1562835804.765559, "env_id": "HalfCheetah-v2"} 
r,l,t
-364.864984,1000,1595.822859
-468.401487,1000,1598.316065
-348.146418,1000,1600.908794
-445.273844,1000,1603.520063
-436.086836,1000,1606.081126
-396.351935,1000,1759.168702
-315.950568,1000,1761.613976
-406.128282,1000,1764.052116
-351.584768,1000,1766.48898
-340.467413,1000,1768.888581
-344.954064,1000,1771.474086
-390.604458,1000,1774.046895
-361.633306,1000,1776.645212
-444.259361,1000,1779.222715
-290.733529,1000,1781.809935
-307.228177,1000,1934.297431
-319.849454,1000,1936.827099
-360.543588,1000,1939.190197
-363.261655,1000,1941.46806
-304.859476,1000,1943.94245
-289.039856,1000,1946.435344
-314.652794,1000,1948.985859
-348.106884,1000,1951.570952
-387.650814,1000,1954.170742
-290.223674,1000,1956.751493
-281.077049,1000,2109.040609
-271.311139,1000,2111.509616
-313.402185,1000,2114.123706
-258.068734,1000,2116.669204
-263.321635,1000,2119.130761
-276.361439,1000,2121.44651
-297.787741,1000,2123.966954
-236.036601,1000,2126.545446
-292.423948,1000,2129.02988
-239.803665,1000,2131.4934
-332.180672,1000,2283.987745
-250.478847,1000,2286.478889
-175.904594,1000,2289.027031
-220.359217,1000,2291.482337
-217.637404,1000,2294.03996
-229.339301,1000,2296.529465
-225.813591,1000,2298.944463
-213.891089,1000,2301.396675
-265.436463,1000,2303.76556
-255.039232,1000,2306.189521
-264.646454,1000,2458.409958
-187.645547,1000,2460.872564
-291.720667,1000,2463.431773
-173.88702,1000,2465.879211
-175.587418,1000,2468.472996
-167.11318,1000,2471.041287
-115.837367,1000,2473.568602
-150.472688,1000,2476.067831
-151.289073,1000,2478.595238
-135.68832,1000,2481.137374
-111.908917,1000,2633.713175
-126.634405,1000,2636.196924
-143.85582,1000,2638.485246
-78.589215,1000,2641.003534
-278.417044,1000,2643.490778
-158.301894,1000,2646.09242
-47.465277,1000,2648.671561
-143.146827,1000,2651.180774
-143.562819,1000,2653.610211
-138.701813,1000,2655.965856
6.82292,1000,2808.429963
-176.326735,1000,2810.995774
-73.983907,1000,2813.557695
-63.284208,1000,2816.06274
-113.209625,1000,2818.377183
-59.38394,1000,2820.97043
-80.569312,1000,2823.490002
-62.992789,1000,2826.15386
-119.487762,1000,2828.687929
-46.30536,1000,2831.144645
-59.355667,1000,2983.542352
-10.973633,1000,2985.974106
-65.40505,1000,2988.58017
-70.009714,1000,2991.197074
-152.918772,1000,2993.777274
-85.972485,1000,2996.273232
-48.526177,1000,2998.878511
-0.367503,1000,3001.416856
-0.901279,1000,3003.903065
-53.07575,1000,3006.499218
-81.548309,1000,3158.952816
-56.737111,1000,3161.380605
-43.870371,1000,3163.813138
-23.031871,1000,3166.307191
-37.115038,1000,3168.920389
-4.925129,1000,3171.374978
-40.273696,1000,3173.70077
55.25744,1000,3176.269959
-39.968519,1000,3178.779238
19.580025,1000,3181.350651
115.785028,1000,3333.499893
40.061777,1000,3336.024686
53.990718,1000,3338.564045
9.515667,1000,3340.904941
-33.502971,1000,3343.374861
108.986184,1000,3345.915606
48.418831,1000,3348.378108
122.737549,1000,3350.647546
18.352635,1000,3353.24568
-36.539182,1000,3355.840769
150.704055,1000,3508.145162
7.8552,1000,3510.72103
60.507025,1000,3513.235365
-71.575399,1000,3515.792266
16.840246,1000,3518.16871
22.873662,1000,3520.745033
56.965107,1000,3523.323732
54.845922,1000,3525.762801
-7.137935,1000,3528.185938
-35.075744,1000,3530.696483
62.377145,1000,3683.296426
114.972229,1000,3685.739875
49.771636,1000,3688.280648
104.902451,1000,3690.840185
106.433819,1000,3693.228053
33.868835,1000,3695.812525
9.997698,1000,3698.444704
101.40346,1000,3700.927223
154.430722,1000,3703.37509
136.856997,1000,3705.891876
54.169724,1000,3858.189835
59.789104,1000,3860.684088
141.87517,1000,3863.043385
86.433905,1000,3865.372103
75.923934,1000,3867.890223
63.049235,1000,3870.177018
14.008154,1000,3872.48152
133.701714,1000,3874.976443
85.095261,1000,3877.253568
35.887234,1000,3879.791014
202.697199,1000,4032.515619
136.162665,1000,4035.071257
42.264108,1000,4037.394798
65.543205,1000,4039.958494
45.681547,1000,4042.517043
150.255861,1000,4044.967573
110.614943,1000,4047.519285
136.609515,1000,4049.894135
168.39958,1000,4052.383602
83.606569,1000,4054.947949
127.872919,1000,4207.758195
22.865369,1000,4210.242121
152.341062,1000,4212.581731
149.87172,1000,4215.013974
96.772555,1000,4217.539524
214.96451,1000,4219.938516
117.192163,1000,4222.444822
128.484727,1000,4225.060432
122.346047,1000,4227.41183
177.441302,1000,4230.01614
192.389057,1000,4382.606125
131.706996,1000,4385.20326
152.861638,1000,4387.760517
121.68386,1000,4390.309655
-49.214329,1000,4392.861478
99.272604,1000,4395.431739
180.525583,1000,4397.989583
154.212075,1000,4400.456646
183.736028,1000,4402.832275
-15.871526,1000,4405.424085
176.573625,1000,4558.341547
71.757224,1000,4560.792755
198.833349,1000,4563.166353
166.899698,1000,4565.62085
144.664996,1000,4568.064028
211.795413,1000,4570.680748
184.767642,1000,4573.249619
257.271283,1000,4575.845628
187.99789,1000,4578.193636
190.982951,1000,4580.758559
258.853018,1000,4733.362235
165.940087,1000,4735.929173
165.651986,1000,4738.485232
188.463137,1000,4740.924635
179.475624,1000,4743.511128
190.067812,1000,4746.085217
228.555643,1000,4748.457868
154.227277,1000,4750.891902
123.932764,1000,4753.47
250.979122,1000,4755.972863
225.493865,1000,4908.468186
216.055437,1000,4910.966497
203.326898,1000,4913.531891
205.464591,1000,4916.051654
169.514033,1000,4918.63079
182.478316,1000,4921.269286
223.491206,1000,4923.86288
262.535279,1000,4926.456665
191.524684,1000,4928.916356
189.038961,1000,4931.501742
113.851909,1000,5084.368831
244.875548,1000,5086.713255
278.267693,1000,5089.263997
205.700921,1000,5091.8337
196.201243,1000,5094.37089
208.17608,1000,5096.971001
167.417055,1000,5099.448427
202.86667,1000,5102.040616
173.352271,1000,5104.650605
176.743042,1000,5107.233166
159.346405,1000,5259.931964
263.723011,1000,5262.176742
181.582539,1000,5264.709316
234.698229,1000,5267.28138
265.788093,1000,5269.790823
262.784113,1000,5272.312822
200.113537,1000,5274.715524
239.190226,1000,5277.219898
260.044339,1000,5279.715396
235.953897,1000,5282.287524
297.437157,1000,5435.130141
278.161,1000,5437.619274
301.267941,1000,5440.066384
263.598628,1000,5442.626266
250.708231,1000,5445.221083
286.153651,1000,5447.639665
254.663877,1000,5450.124151
256.294861,1000,5452.624926
277.31129,1000,5455.144178
276.424074,1000,5457.726685
330.059138,1000,5610.298137
303.72791,1000,5612.544836
285.315596,1000,5615.08503
240.069829,1000,5617.584161
260.341754,1000,5620.078151
235.309858,1000,5622.448079
253.790049,1000,5624.991696
316.735373,1000,5627.52151
258.805455,1000,5630.117822
284.327302,1000,5632.733157
296.563279,1000,5785.180855
223.016811,1000,5787.676862
204.877274,1000,5790.196259
108.663163,1000,5792.637944
319.887034,1000,5795.181792
364.370183,1000,5797.630677
373.372932,1000,5800.207603
354.38907,1000,5802.786028
268.773802,1000,5805.232677
272.164118,1000,5807.65401
276.165133,1000,5960.122704
354.522366,1000,5962.617281
334.355218,1000,5965.05039
286.248837,1000,5967.581903
334.928682,1000,5970.208027
137.528742,1000,5972.659145
88.819576,1000,5975.1676
273.301843,1000,5977.780168
242.191392,1000,5980.365609
366.65714,1000,5982.817221
219.141098,1000,6135.421432
294.379408,1000,6137.992769
305.739494,1000,6140.57206
289.7196,1000,6143.122186
267.826115,1000,6145.729511
285.551388,1000,6148.109349
320.501941,1000,6150.685833
243.15579,1000,6153.277086
418.436998,1000,6155.621206
373.724727,1000,6158.207475
319.733079,1000,6311.005168
277.346812,1000,6313.371655
274.8015,1000,6315.895032
223.834472,1000,6318.379714
302.147696,1000,6320.982122
254.163846,1000,6323.573463
316.408772,1000,6326.063241
387.278059,1000,6328.575733
192.054801,1000,6331.025776
234.274862,1000,6333.530109
343.236655,1000,6486.415276
210.766974,1000,6488.76252
384.439169,1000,6491.19448
356.201763,1000,6493.664237
283.741592,1000,6496.135919
305.466307,1000,6498.729431
324.852026,1000,6501.162102
276.28913,1000,6503.710395
276.290918,1000,6506.176133
370.041797,1000,6508.751546
387.498902,1000,6661.678246
160.707478,1000,6664.276964
350.444125,1000,6666.882123
229.54013,1000,6669.418148
340.21615,1000,6672.002308
357.604812,1000,6674.473213
78.835905,1000,6677.100051
294.701999,1000,6679.557002
160.346115,1000,6682.003806
264.795486,1000,6684.587055
109.555361,1000,6837.489569
341.721482,1000,6840.059709
280.361489,1000,6842.619453
424.982702,1000,6845.179922
350.223336,1000,6847.58625
290.355839,1000,6850.115631
324.64052,1000,6852.443375
374.33517,1000,6854.992055
192.172641,1000,6857.593048
325.872126,1000,6860.052835
402.769484,1000,7016.184488
340.236279,1000,7019.138401
317.348424,1000,7022.001627
381.496949,1000,7024.876818
318.886924,1000,7027.864336
367.376,1000,7030.836895
394.030697,1000,7033.725318
321.195346,1000,7036.669562
439.012237,1000,7039.689966
334.471166,1000,7042.70401
414.869742,1000,7198.427577
366.497573,1000,7200.960686
315.848502,1000,7203.234817
371.236812,1000,7205.691659
328.553373,1000,7208.257677
244.669068,1000,7210.814273
419.136227,1000,7213.340872
413.441303,1000,7215.939085
419.091167,1000,7218.434545
319.895325,1000,7220.733738
473.910646,1000,7373.838232
292.156965,1000,7376.419672
413.379217,1000,7378.876223
472.226535,1000,7381.429742
384.211352,1000,7383.840874
398.474369,1000,7386.348927
443.591009,1000,7388.813996
325.758998,1000,7391.368154
310.85037,1000,7393.944276
240.985253,1000,7396.52021
426.796941,1000,7549.498254
441.675519,1000,7552.082515
346.551491,1000,7554.601838
399.00822,1000,7557.171586
406.583281,1000,7559.591249
407.986835,1000,7562.128653
394.177568,1000,7564.5239
396.312306,1000,7566.937514
436.222407,1000,7569.260274
221.419276,1000,7571.75622
337.350542,1000,7725.158936
353.688077,1000,7727.701348
378.460776,1000,7730.100351
392.248152,1000,7732.598281
418.698752,1000,7734.944695
396.346977,1000,7737.493636
384.85627,1000,7740.069162
425.739561,1000,7742.659062
345.97249,1000,7745.257313
417.105461,1000,7747.78976
383.428505,1000,7900.034097
369.788881,1000,7902.609181
353.854303,1000,7904.985616
436.811992,1000,7907.611716
332.72312,1000,7910.153611
347.783613,1000,7912.760918
370.530535,1000,7915.317647
421.694242,1000,7917.943374
401.864642,1000,7920.405321
447.739024,1000,7922.986688
438.546706,1000,8075.5301
426.973677,1000,8078.083532
380.027381,1000,8080.58604
329.704124,1000,8083.174775
401.613097,1000,8085.69749
326.153072,1000,8088.200426
471.480845,1000,8090.507563
449.024152,1000,8092.94275
299.74243,1000,8095.359704
375.707852,1000,8097.935067
406.623465,1000,8250.52949
487.728868,1000,8253.125581
325.562136,1000,8255.694266
411.642108,1000,8258.294722
344.622649,1000,8260.795217
466.639654,1000,8263.218497
398.684413,1000,8265.685706
275.032783,1000,8268.305282
434.27948,1000,8270.729634
390.327939,1000,8273.323284
462.366711,1000,8426.237146
457.894362,1000,8428.71234
334.769566,1000,8431.123117
239.166789,1000,8433.709643
480.963858,1000,8436.137644
331.238376,1000,8438.453629
393.914728,1000,8440.80218
234.339172,1000,8443.367266
399.633594,1000,8445.931926
454.877241,1000,8448.512446
333.779665,1000,8601.589178
411.764569,1000,8604.14915
396.249034,1000,8606.717292
429.395095,1000,8609.29878
379.165336,1000,8611.883313
377.332582,1000,8614.449726
411.202854,1000,8616.712827
430.338924,1000,8618.960144
395.717265,1000,8621.304167
376.628561,1000,8623.912701
435.316786,1000,8776.698533
419.86029,1000,8779.15508
428.657508,1000,8781.587863
453.772233,1000,8784.127656
198.277597,1000,8786.568586
445.755808,1000,8789.237584
166.624333,1000,8791.75005
448.773123,1000,8794.289273
279.649791,1000,8796.848058
440.411181,1000,8799.299345
439.205497,1000,8952.442547
483.991721,1000,8955.009867
259.798173,1000,8957.389216
434.025339,1000,8959.983218
494.524071,1000,8962.413692
432.999988,1000,8964.999229
448.552827,1000,8967.550747
288.556113,1000,8970.188266
314.824832,1000,8972.707155
363.551836,1000,8975.262437
465.133517,1000,9127.801021
346.574005,1000,9130.163484
481.415574,1000,9132.794961
415.127262,1000,9135.385993
359.038792,1000,9137.759416
455.460454,1000,9140.375012
430.622175,1000,9142.943568
427.373546,1000,9145.539896
416.820479,1000,9148.090165
386.913943,1000,9150.659292
392.306715,1000,9303.418674
327.895276,1000,9305.927816
392.084856,1000,9308.335399
463.503044,1000,9310.879519
280.141944,1000,9313.462102
404.231767,1000,9315.858315
437.87086,1000,9318.346993
373.843713,1000,9320.824399
333.595437,1000,9323.313754
473.502738,1000,9325.879313
540.246234,1000,9478.612268
523.337314,1000,9480.98614
449.181319,1000,9483.62828
520.515095,1000,9486.018694
441.590677,1000,9488.39254
360.995511,1000,9491.028829
494.907552,1000,9493.57599
449.066286,1000,9496.151172
385.306916,1000,9498.593287
484.152075,1000,9501.051796
185.135127,1000,9654.155784
503.11518,1000,9656.706558
466.939816,1000,9659.265774
466.72974,1000,9661.867948
500.544091,1000,9664.455185
394.567532,1000,9666.94568
464.853794,1000,9669.241986
378.927716,1000,9671.833757
187.475133,1000,9674.408679
513.149469,1000,9676.951608
396.621828,1000,9829.617413
467.555411,1000,9832.186997
514.583114,1000,9834.683754
506.635869,1000,9836.979282
506.675655,1000,9839.497754
483.515058,1000,9842.061551
545.059897,1000,9844.69524
443.985707,1000,9847.256059
348.453381,1000,9849.79943
517.333699,1000,9852.379097
535.424994,1000,10004.982393
437.12106,1000,10007.563553
462.782212,1000,10010.071269
398.614251,1000,10012.61585
414.553206,1000,10015.150443
414.596965,1000,10017.747943
538.810041,1000,10020.261057
413.406266,1000,10022.620942
461.426302,1000,10025.072794
429.01158,1000,10027.660775
223.165554,1000,10180.338575
446.083302,1000,10182.888385
523.687875,1000,10185.501223
438.202387,1000,10188.055774
525.356138,1000,10190.597541
421.278937,1000,10193.064656
542.034403,1000,10195.657064
278.276063,1000,10198.257286
467.022921,1000,10200.82633
426.813738,1000,10203.292149
