# {"t_start": 1562835804.7688081, "env_id": "HalfCheetah-v2"} 
r,l,t
-112.937253,1000,2636.193675
-105.570265,1000,2638.482095
-196.135486,1000,2641.000409
-144.194042,1000,2643.487613
-88.864398,1000,2646.089183
-147.763046,1000,2648.668294
-135.270739,1000,2651.177322
-121.031763,1000,2653.60687
-154.736579,1000,2655.962525
-43.976933,1000,2808.426714
-123.885071,1000,2810.992525
-104.567188,1000,2813.554494
-110.802382,1000,2816.059738
-45.719161,1000,2818.37402
-84.791246,1000,2820.967131
-81.378898,1000,2823.48671
-68.777216,1000,2826.150643
-217.757155,1000,2828.684713
-50.489763,1000,2831.141435
-81.01847,1000,2983.538857
-46.521645,1000,2985.970706
-105.113601,1000,2988.576984
-38.114265,1000,2991.193825
-91.280745,1000,2993.774252
8.434791,1000,2996.269793
-9.232448,1000,2998.875165
54.300113,1000,3001.413609
-3.388255,1000,3003.899835
-84.579647,1000,3006.495484
-17.911905,1000,3158.949131
9.109838,1000,3161.377121
18.623222,1000,3163.809434
-43.665442,1000,3166.304417
-33.105362,1000,3168.917166
-45.941758,1000,3171.371864
38.212911,1000,3173.697577
-20.914102,1000,3176.266824
-160.928208,1000,3178.776372
98.677848,1000,3181.347447
74.172399,1000,3333.49682
12.78195,1000,3336.021571
124.650891,1000,3338.560796
-14.486016,1000,3340.901795
2.035909,1000,3343.371504
9.35874,1000,3345.912399
22.954098,1000,3348.374883
47.846208,1000,3350.644268
37.395984,1000,3353.242446
-29.213878,1000,3355.837665
42.97484,1000,3508.141886
6.980769,1000,3510.717965
14.045923,1000,3513.232116
42.601907,1000,3515.789345
83.849994,1000,3518.165417
-120.100073,1000,3520.741783
20.091695,1000,3523.320514
13.753011,1000,3525.759831
30.834132,1000,3528.182901
106.622309,1000,3530.693378
98.909423,1000,3683.293177
82.419933,1000,3685.736617
100.13048,1000,3688.277377
38.326273,1000,3690.836893
123.686942,1000,3693.224802
82.053068,1000,3695.809477
60.064103,1000,3698.441529
76.618597,1000,3700.923929
41.230842,1000,3703.371938
27.934818,1000,3705.889104
-49.653114,1000,3858.186345
121.983792,1000,3860.680734
153.401282,1000,3863.040174
-14.372473,1000,3865.368854
130.610763,1000,3867.887068
134.586263,1000,3870.173363
122.253181,1000,3872.478288
-100.893636,1000,3874.973339
56.971595,1000,3877.250401
169.131386,1000,3879.787993
159.505058,1000,4032.512393
99.960257,1000,4035.068001
-64.510596,1000,4037.391612
70.09307,1000,4039.955786
121.960731,1000,4042.513768
130.932682,1000,4044.964405
163.551419,1000,4047.516545
6.847085,1000,4049.890849
100.01902,1000,4052.380301
43.275266,1000,4054.944924
207.165315,1000,4207.755036
232.061902,1000,4210.238847
193.392268,1000,4212.578175
-50.019005,1000,4215.01094
133.736742,1000,4217.53627
84.349232,1000,4219.935439
36.572058,1000,4222.441457
153.047575,1000,4225.057355
-33.012197,1000,4227.408733
211.540862,1000,4230.012745
217.601642,1000,4382.602882
34.535051,1000,4385.200062
29.799986,1000,4387.757345
17.033409,1000,4390.306406
230.412674,1000,4392.858197
155.166035,1000,4395.42869
131.200829,1000,4397.986129
96.061868,1000,4400.453441
212.988705,1000,4402.828975
126.289808,1000,4405.420872
181.441883,1000,4558.338543
157.598725,1000,4560.789627
121.970152,1000,4563.163194
125.587223,1000,4565.617586
175.261032,1000,4568.060703
123.283197,1000,4570.677431
71.299732,1000,4573.246366
154.826095,1000,4575.842301
100.710811,1000,4578.190453
228.635465,1000,4580.755361
150.044189,1000,4733.359042
177.046789,1000,4735.926153
141.983274,1000,4738.481983
172.826444,1000,4740.921276
169.322161,1000,4743.507848
183.581391,1000,4746.081935
149.857547,1000,4748.454724
170.06582,1000,4750.888666
175.182003,1000,4753.466686
163.462844,1000,4755.969544
187.697204,1000,4908.464962
223.519171,1000,4910.963238
106.732818,1000,4913.528539
138.628706,1000,4916.048377
250.376091,1000,4918.628015
196.04192,1000,4921.266017
240.243341,1000,4923.859664
180.534354,1000,4926.45359
230.579894,1000,4928.913162
187.063736,1000,4931.49788
194.945052,1000,5084.365582
110.126587,1000,5086.709775
239.592072,1000,5089.260729
223.061048,1000,5091.830636
222.983266,1000,5094.367556
208.626318,1000,5096.967801
255.017043,1000,5099.445046
195.957029,1000,5102.037063
227.225642,1000,5104.647286
238.743228,1000,5107.229923
236.919128,1000,5259.928898
228.561808,1000,5262.173401
141.99177,1000,5264.705912
243.311819,1000,5267.278068
69.406693,1000,5269.787341
269.727986,1000,5272.309528
193.009796,1000,5274.712303
304.821174,1000,5277.216694
181.528768,1000,5279.712702
217.65548,1000,5282.284181
332.568655,1000,5435.12697
304.318328,1000,5437.615856
345.21772,1000,5440.063552
316.284951,1000,5442.622921
188.488927,1000,5445.21779
270.164906,1000,5447.636565
168.402485,1000,5450.120902
244.098849,1000,5452.622176
267.246347,1000,5455.140954
206.576638,1000,5457.723394
147.159277,1000,5610.294876
244.20669,1000,5612.541806
300.002687,1000,5615.0818
128.932776,1000,5617.580462
302.334457,1000,5620.074959
165.455805,1000,5622.445121
212.906565,1000,5624.988571
357.044532,1000,5627.518211
328.802767,1000,5630.114655
198.925589,1000,5632.729908
336.517085,1000,5785.177586
351.736061,1000,5787.67353
269.827781,1000,5790.193157
140.01435,1000,5792.634724
213.076565,1000,5795.178748
143.255615,1000,5797.627565
257.392135,1000,5800.204503
352.964688,1000,5802.782779
128.083683,1000,5805.229851
235.704616,1000,5807.650939
215.824463,1000,5960.119392
266.361516,1000,5962.613725
223.967852,1000,5965.047224
240.419802,1000,5967.578077
316.545793,1000,5970.204782
303.463608,1000,5972.655937
345.728724,1000,5975.163864
271.690832,1000,5977.776999
344.678718,1000,5980.362373
304.322292,1000,5982.814128
274.585195,1000,6135.418342
380.948513,1000,6137.989794
290.471171,1000,6140.568963
379.284567,1000,6143.118825
297.999636,1000,6145.726391
156.420378,1000,6148.106233
319.868267,1000,6150.682515
339.461886,1000,6153.273836
154.611131,1000,6155.6175
287.786479,1000,6158.20429
319.61548,1000,6311.002115
315.354575,1000,6313.369023
271.772899,1000,6315.891777
364.449392,1000,6318.376295
341.23736,1000,6320.978755
305.079062,1000,6323.570261
309.945266,1000,6326.060026
326.604313,1000,6328.572942
280.810137,1000,6331.022611
354.635532,1000,6333.526646
271.688039,1000,6486.412017
332.723508,1000,6488.759475
436.093762,1000,6491.191231
406.992546,1000,6493.660949
143.390562,1000,6496.132603
316.840595,1000,6498.726174
295.845534,1000,6501.158876
314.935098,1000,6503.706897
300.944734,1000,6506.172951
305.197329,1000,6508.748159
306.207789,1000,6661.675358
279.147502,1000,6664.273848
440.259619,1000,6666.878947
321.194,1000,6669.415117
276.002907,1000,6671.998951
337.089599,1000,6674.470288
298.887433,1000,6677.096654
336.170778,1000,6679.553656
401.63139,1000,6682.000597
337.59985,1000,6684.583806
336.851531,1000,6837.486402
349.262999,1000,6840.056449
257.822467,1000,6842.616251
280.738017,1000,6845.176304
320.079182,1000,6847.583073
369.809489,1000,6850.112462
381.068746,1000,6852.439809
365.971578,1000,6854.988853
256.341748,1000,6857.589772
355.136308,1000,6860.049879
369.777113,1000,7016.180946
366.993989,1000,7019.134639
432.257695,1000,7021.998823
388.208503,1000,7024.873759
351.066929,1000,7027.860954
397.4299,1000,7030.833751
447.603403,1000,7033.722197
378.980597,1000,7036.666507
451.684559,1000,7039.686656
337.209663,1000,7042.700741
381.839269,1000,7198.424011
406.536396,1000,7200.957565
390.919791,1000,7203.231894
340.162407,1000,7205.688699
330.224414,1000,7208.254403
233.724012,1000,7210.810855
360.211324,1000,7213.33731
429.52041,1000,7215.935991
253.604722,1000,7218.431282
381.672366,1000,7220.730429
400.770407,1000,7373.834947
335.35513,1000,7376.416382
408.265055,1000,7378.872825
406.369208,1000,7381.426465
379.179324,1000,7383.837586
409.768178,1000,7386.345558
281.415875,1000,7388.81071
442.85028,1000,7391.364974
424.422755,1000,7393.941043
333.325226,1000,7396.516849
289.999061,1000,7549.495057
316.850464,1000,7552.079169
413.619741,1000,7554.598488
398.978671,1000,7557.168247
295.606447,1000,7559.587991
293.757705,1000,7562.125525
309.683372,1000,7564.520701
276.60987,1000,7566.93434
285.111712,1000,7569.257025
402.778584,1000,7571.752858
400.683471,1000,7725.155847
437.082055,1000,7727.698099
388.007576,1000,7730.097087
354.370239,1000,7732.595039
402.010742,1000,7734.94144
381.325526,1000,7737.490981
308.851944,1000,7740.065974
377.244218,1000,7742.655873
258.36496,1000,7745.25405
351.701799,1000,7747.786554
432.273484,1000,7900.030863
531.088929,1000,7902.60582
391.986885,1000,7904.982367
346.152171,1000,7907.608519
364.030423,1000,7910.150236
373.262889,1000,7912.757432
304.467772,1000,7915.314423
442.66421,1000,7917.939674
350.647544,1000,7920.402148
378.958013,1000,7922.983026
321.07724,1000,8075.526894
348.702803,1000,8078.080309
362.796574,1000,8080.582593
330.327495,1000,8083.171757
377.442187,1000,8085.694289
290.374684,1000,8088.196918
443.239151,1000,8090.504318
404.078584,1000,8092.940037
374.29303,1000,8095.356495
392.001364,1000,8097.931924
322.573219,1000,8250.526364
441.745226,1000,8253.122225
388.650476,1000,8255.691234
383.476521,1000,8258.291029
361.204209,1000,8260.792349
357.737696,1000,8263.215639
-174.98495,1000,8265.6826
296.637922,1000,8268.302252
340.495245,1000,8270.726351
412.063055,1000,8273.319664
189.768594,1000,8426.233897
374.3644,1000,8428.70918
317.222146,1000,8431.119907
445.742933,1000,8433.706414
296.008,1000,8436.134409
176.396453,1000,8438.450312
357.145841,1000,8440.79896
200.623761,1000,8443.364101
448.607835,1000,8445.928841
401.308465,1000,8448.509023
427.51062,1000,8601.585831
515.775956,1000,8604.145993
306.002066,1000,8606.714116
366.639524,1000,8609.295557
387.202269,1000,8611.880046
422.782429,1000,8614.446651
384.644234,1000,8616.709708
359.416536,1000,8618.956561
513.991771,1000,8621.300976
411.805038,1000,8623.909488
493.966644,1000,8776.695237
466.780036,1000,8779.15216
459.197134,1000,8781.584649
366.455745,1000,8784.12443
448.848136,1000,8786.565252
494.177341,1000,8789.234414
83.026475,1000,8791.747008
380.900587,1000,8794.286205
379.481184,1000,8796.844891
385.016946,1000,8799.296096
425.934304,1000,8952.43926
403.78832,1000,8955.006727
398.65112,1000,8957.386054
376.641245,1000,8959.980133
261.645769,1000,8962.409905
506.142998,1000,8964.995965
362.333602,1000,8967.547448
426.870255,1000,8970.185181
401.358375,1000,8972.703578
354.693983,1000,8975.258984
472.059777,1000,9127.797745
283.637258,1000,9130.160287
435.097868,1000,9132.791907
485.94656,1000,9135.382703
538.120702,1000,9137.756124
410.83154,1000,9140.371618
393.147363,1000,9142.940676
529.687665,1000,9145.536668
360.83198,1000,9148.087038
497.012778,1000,9150.656047
471.631221,1000,9303.415272
409.210815,1000,9305.924604
342.894038,1000,9308.332329
548.547526,1000,9310.876115
490.298453,1000,9313.458871
355.789514,1000,9315.855169
485.054539,1000,9318.343722
505.211596,1000,9320.821069
447.238124,1000,9323.310491
439.19316,1000,9325.876548
425.986768,1000,9478.609078
471.896996,1000,9480.982891
472.093261,1000,9483.625167
413.823827,1000,9486.015425
538.424437,1000,9488.389146
454.976516,1000,9491.025594
240.526189,1000,9493.57282
425.783723,1000,9496.148076
485.629359,1000,9498.590045
449.341564,1000,9501.048889
477.589918,1000,9654.152796
452.64231,1000,9656.703599
322.500918,1000,9659.262471
343.738442,1000,9661.864594
482.844388,1000,9664.451815
446.552342,1000,9666.942435
390.529124,1000,9669.238867
411.611471,1000,9671.830459
468.339361,1000,9674.405456
304.574737,1000,9676.948514
529.957174,1000,9829.614044
464.053408,1000,9832.183296
576.214827,1000,9834.680801
432.745115,1000,9836.976085
508.051127,1000,9839.494631
464.37872,1000,9842.058095
513.121654,1000,9844.692055
456.36076,1000,9847.253016
472.244752,1000,9849.796353
518.923021,1000,9852.376113
435.359963,1000,10004.978954
496.414722,1000,10007.560289
448.653075,1000,10010.06808
523.592951,1000,10012.612542
445.229572,1000,10015.147151
414.631838,1000,10017.744694
502.774383,1000,10020.257694
467.160658,1000,10022.61793
463.270711,1000,10025.069479
412.254989,1000,10027.65748
377.491584,1000,10180.335331
481.638517,1000,10182.885106
543.310421,1000,10185.49808
436.362961,1000,10188.052486
409.375286,1000,10190.593984
474.609297,1000,10193.061033
440.56623,1000,10195.653929
480.756345,1000,10198.254037
533.54489,1000,10200.823272
550.059355,1000,10203.288898
