# {"t_start": 1568008889.3929036, "env_id": "HalfCheetah-v2"} 
r,l,t
291.701875,1000,505.835288
231.303766,1000,507.493081
243.117849,1000,509.180726
288.751786,1000,510.845062
270.768113,1000,512.562626
296.899225,1000,514.245889
187.432248,1000,515.910685
334.444453,1000,517.617052
251.426661,1000,519.299868
256.238293,1000,521.026699
333.606041,1000,522.759249
307.291018,1000,524.418653
266.078838,1000,526.107097
226.271299,1000,527.789997
232.462972,1000,529.440091
291.07617,1000,531.050868
315.915534,1000,532.669226
291.33166,1000,534.343051
299.080798,1000,535.959022
-64.795707,1000,537.599695
267.610978,1000,539.240401
222.534168,1000,540.912628
305.614985,1000,542.639589
349.230221,1000,544.342341
367.087742,1000,545.996186
351.52738,1000,547.720134
329.581827,1000,549.444205
-79.742737,1000,551.136513
322.373743,1000,552.834777
252.229939,1000,554.629002
298.624278,1000,556.303435
234.720637,1000,557.973928
288.207191,1000,559.636849
320.834756,1000,561.311198
335.687373,1000,562.97453
323.952849,1000,564.648745
290.749197,1000,566.319475
330.551928,1000,568.000867
317.709786,1000,569.667161
378.199104,1000,571.321029
384.871025,1000,572.976556
344.905758,1000,574.632069
168.422824,1000,576.296123
250.581258,1000,577.954136
362.628493,1000,579.613951
309.518447,1000,581.34052
299.102253,1000,583.007373
349.899735,1000,584.670392
-605.32837,1000,586.349359
144.735406,1000,588.019446
249.578413,1000,589.684668
185.860326,1000,591.347165
169.987334,1000,593.035246
343.169627,1000,594.74307
321.973854,1000,596.410382
365.197793,1000,598.054866
310.628851,1000,599.701305
339.964354,1000,601.336783
321.056521,1000,602.975894
298.462925,1000,604.603874
341.586499,1000,606.241385
362.551693,1000,607.876333
364.082406,1000,609.507509
328.664169,1000,611.13883
321.499477,1000,612.773616
328.220383,1000,614.414269
423.805447,1000,616.109537
398.691054,1000,617.754992
318.139707,1000,619.396779
19.773357,1000,621.030459
414.768673,1000,622.675184
353.184946,1000,624.330347
332.629639,1000,625.975489
469.502557,1000,627.623249
377.600598,1000,629.281161
403.241321,1000,630.959912
389.731904,1000,632.603139
164.135086,1000,634.247047
198.312167,1000,635.891282
106.635116,1000,637.53159
428.297555,1000,639.170138
434.946528,1000,640.80999
396.706043,1000,642.448313
311.889189,1000,644.082141
-626.118827,1000,645.727235
371.402487,1000,647.365209
364.77729,1000,649.019481
205.000316,1000,650.739244
292.972524,1000,652.403
316.129382,1000,654.069565
442.13459,1000,655.732388
186.785823,1000,657.393301
331.844642,1000,659.0422
332.968565,1000,660.701314
353.824993,1000,662.363275
374.150821,1000,664.022727
348.419864,1000,665.680783
404.291576,1000,667.351655
338.138955,1000,669.030831
429.747276,1000,670.681578
449.164002,1000,672.328369
368.228153,1000,673.974707
326.514459,1000,675.643521
304.804473,1000,677.303454
378.750306,1000,678.964274
364.928373,1000,680.62117
85.037164,1000,682.272451
346.732614,1000,684.004944
353.254813,1000,685.650133
288.528553,1000,687.297807
401.134911,1000,688.941242
411.893514,1000,690.588928
297.67759,1000,692.236982
455.042757,1000,693.886997
410.878508,1000,695.539944
149.326689,1000,697.199354
453.528478,1000,698.88729
402.562586,1000,700.540088
369.051418,1000,702.19365
410.086011,1000,703.825427
405.939087,1000,705.45523
423.459879,1000,707.08833
309.23927,1000,708.721426
495.626968,1000,710.354527
425.656757,1000,711.989921
311.738936,1000,713.622914
400.087243,1000,715.258868
434.439536,1000,716.932823
398.073482,1000,718.636533
476.907918,1000,720.285418
92.492315,1000,721.934739
424.841877,1000,723.578256
467.695808,1000,725.23113
451.233305,1000,726.886949
426.391354,1000,728.531277
403.828325,1000,730.176279
87.606295,1000,731.825489
442.473604,1000,733.463552
443.566839,1000,735.096426
23.584704,1000,736.738544
392.670211,1000,738.376068
409.407498,1000,740.016718
419.544055,1000,741.643844
469.001213,1000,743.282498
489.528397,1000,744.919337
424.736648,1000,746.595563
411.072774,1000,748.243444
410.294274,1000,749.881391
450.457225,1000,751.602748
502.238228,1000,753.24945
489.797872,1000,754.886653
406.123012,1000,756.530727
-39.46867,1000,758.182592
437.297621,1000,759.823116
513.481852,1000,761.469609
452.935292,1000,763.117888
440.351128,1000,764.76238
375.903161,1000,766.41392
454.16095,1000,768.074119
474.803401,1000,769.722051
451.416422,1000,771.352742
420.791328,1000,772.9877
476.127593,1000,774.640823
431.852226,1000,776.277784
344.345335,1000,777.933087
381.413898,1000,779.572837
-555.822434,1000,781.215615
416.690495,1000,782.874354
470.57721,1000,784.591388
458.567977,1000,786.263516
506.187711,1000,787.906474
427.2383,1000,789.553355
453.539504,1000,791.197947
510.755318,1000,792.846459
346.464288,1000,794.49701
464.575357,1000,796.154232
502.18508,1000,797.812335
159.968383,1000,799.459153
556.941142,1000,801.106957
430.968105,1000,802.753785
524.301118,1000,804.392836
493.129024,1000,806.041328
466.230365,1000,807.671819
357.855788,1000,809.299978
262.824959,1000,810.934749
533.892576,1000,812.565918
507.284014,1000,814.193494
516.096588,1000,815.828153
514.566723,1000,817.516699
577.697329,1000,819.220035
522.966766,1000,820.866223
534.173483,1000,822.512877
509.161169,1000,824.15711
458.937244,1000,825.803146
319.620999,1000,827.452308
461.125722,1000,829.10415
560.911761,1000,830.750102
487.414006,1000,832.39111
530.470857,1000,834.02925
541.2412,1000,835.682483
409.107594,1000,837.343676
487.381494,1000,839.014257
504.706211,1000,840.640698
481.341158,1000,842.266259
545.937872,1000,843.897239
550.22734,1000,845.539658
460.198296,1000,847.167427
525.009178,1000,848.793526
505.349133,1000,850.419143
496.101251,1000,852.130162
571.744756,1000,853.808043
373.411487,1000,855.456267
538.1811,1000,857.113299
636.346519,1000,858.769183
451.142765,1000,860.418134
568.089255,1000,862.068228
450.564777,1000,863.716414
540.611557,1000,865.362367
536.006522,1000,867.007671
498.995349,1000,868.653481
544.985903,1000,870.29383
518.486455,1000,871.923338
579.903083,1000,873.569208
519.608874,1000,875.201808
437.516872,1000,876.861003
545.290188,1000,878.488637
610.089518,1000,880.115185
532.121627,1000,881.744695
529.026708,1000,883.377105
375.060566,1000,885.04667
558.863661,1000,886.733278
620.891645,1000,888.3775
552.311723,1000,890.03199
616.437415,1000,891.678068
551.783562,1000,893.30772
577.255321,1000,894.938556
611.214475,1000,896.582685
601.104428,1000,898.211272
561.417334,1000,899.854382
530.081387,1000,901.487999
526.101002,1000,903.117955
567.575174,1000,904.771594
554.017514,1000,906.406764
600.042998,1000,908.035974
607.158699,1000,909.662716
635.349679,1000,911.284206
580.105674,1000,912.917092
626.541981,1000,914.55811
689.813675,1000,916.206062
355.626606,1000,917.846807
686.258158,1000,919.563052
608.192667,1000,921.21654
522.610315,1000,922.885163
676.54855,1000,924.535342
596.435961,1000,926.174708
624.787753,1000,927.819593
710.637137,1000,929.465464
560.995585,1000,931.108678
580.014757,1000,932.754648
632.884239,1000,934.399059
607.73457,1000,936.048528
627.766264,1000,937.687865
594.190024,1000,939.311226
662.193419,1000,940.935031
661.057395,1000,942.564166
530.30043,1000,944.188612
603.700622,1000,945.819169
709.846178,1000,947.459422
665.336838,1000,949.089514
606.2534,1000,950.72953
701.430064,1000,952.399157
573.206819,1000,954.091927
651.880088,1000,955.753605
676.334547,1000,957.410145
674.230668,1000,959.059667
698.129278,1000,960.720448
715.420073,1000,962.380028
673.719549,1000,964.042715
618.788072,1000,965.705014
720.029063,1000,967.369789
629.134955,1000,969.032783
327.22405,1000,970.675197
571.2638,1000,972.310394
654.290578,1000,973.987395
498.424612,1000,975.676101
654.211018,1000,977.426852
618.284732,1000,979.094071
715.592661,1000,980.741539
565.43652,1000,982.400012
664.650702,1000,984.038526
619.067549,1000,985.668992
676.557755,1000,987.478817
559.865372,1000,989.20311
670.067059,1000,990.869035
732.448572,1000,992.767015
661.56755,1000,994.442385
491.836849,1000,996.093864
727.300862,1000,997.752559
708.209435,1000,999.39997
780.616381,1000,1001.051842
631.384567,1000,1002.715615
679.653841,1000,1004.390908
694.02824,1000,1006.071495
764.949715,1000,1007.74465
711.989134,1000,1009.412163
675.744098,1000,1011.080395
559.869719,1000,1012.718221
650.795461,1000,1014.36802
676.724095,1000,1016.012753
634.609758,1000,1017.684131
672.824816,1000,1019.331622
655.735187,1000,1021.048027
739.921384,1000,1022.698356
776.662425,1000,1024.358793
675.706044,1000,1026.012906
786.451844,1000,1027.662712
650.953649,1000,1029.325756
774.620079,1000,1030.9779
720.556356,1000,1032.655105
685.917651,1000,1034.326554
681.296363,1000,1035.992892
629.299268,1000,1037.645895
642.030322,1000,1039.295533
711.432993,1000,1040.930222
678.875049,1000,1042.561933
773.24785,1000,1044.196065
799.083591,1000,1045.83004
750.474162,1000,1047.460607
725.200937,1000,1049.104986
682.138556,1000,1050.754126
651.173143,1000,1052.403281
729.869329,1000,1054.087356
776.708852,1000,1055.787727
754.824714,1000,1057.44708
680.936953,1000,1059.109939
774.88889,1000,1060.770151
701.339679,1000,1062.420899
705.890903,1000,1064.068322
672.018958,1000,1065.729284
759.464509,1000,1067.421445
723.399873,1000,1069.078933
689.39472,1000,1070.730711
750.179971,1000,1072.381295
742.315991,1000,1074.034497
676.152425,1000,1075.677408
739.003496,1000,1077.316452
743.663216,1000,1078.964881
646.480401,1000,1080.602976
687.77788,1000,1082.247782
689.978138,1000,1083.891711
699.874408,1000,1085.526703
727.985791,1000,1087.160152
712.484231,1000,1088.883556
776.49604,1000,1090.544336
725.973661,1000,1092.199165
624.446465,1000,1093.845014
795.533263,1000,1095.476073
725.659627,1000,1097.116444
764.607479,1000,1098.755054
735.627614,1000,1100.403497
744.558129,1000,1102.049703
748.018499,1000,1103.697175
729.929302,1000,1105.345068
693.664428,1000,1106.993473
773.620447,1000,1108.629377
723.938961,1000,1110.278141
849.967447,1000,1111.932748
766.699908,1000,1113.5785
796.677921,1000,1115.218585
696.88359,1000,1116.851106
674.04234,1000,1118.498531
736.7147,1000,1120.175244
729.351565,1000,1121.891216
794.912866,1000,1123.547533
808.301097,1000,1125.195801
798.888559,1000,1126.847424
762.649944,1000,1128.496877
800.727788,1000,1130.143746
683.478548,1000,1131.803047
836.108437,1000,1133.460494
738.504433,1000,1135.120602
768.738848,1000,1136.80176
813.490623,1000,1138.461718
786.094845,1000,1140.157585
850.908836,1000,1141.818726
806.135478,1000,1143.491075
813.399557,1000,1145.13037
790.593597,1000,1146.770298
795.201057,1000,1148.449571
767.816039,1000,1150.119187
798.477401,1000,1151.776423
747.959882,1000,1153.414911
699.337038,1000,1155.094308
784.426293,1000,1156.777249
755.076033,1000,1158.421452
771.925509,1000,1160.079983
741.51678,1000,1161.72908
924.947955,1000,1163.375635
805.264575,1000,1165.02623
788.194575,1000,1166.664675
784.691489,1000,1168.313828
756.534293,1000,1169.962695
799.677583,1000,1171.63915
763.62589,1000,1173.290267
775.745546,1000,1174.916118
785.605299,1000,1176.546076
797.068951,1000,1178.180048
829.243342,1000,1179.807967
767.737119,1000,1181.436459
855.026208,1000,1183.063172
799.791668,1000,1184.693247
759.771777,1000,1186.320354
737.089096,1000,1187.943528
768.54821,1000,1189.665152
828.959234,1000,1191.313484
793.638201,1000,1192.957121
809.274157,1000,1194.58894
821.80258,1000,1196.223737
863.881697,1000,1197.869286
871.792328,1000,1199.514608
763.782578,1000,1201.161308
901.140131,1000,1202.812341
809.873461,1000,1204.478711
801.2771,1000,1206.142437
756.045587,1000,1207.785676
806.600767,1000,1209.418822
709.746823,1000,1211.066295
776.518632,1000,1212.702385
902.281925,1000,1214.337996
795.504561,1000,1215.970869
788.291315,1000,1217.600041
910.025712,1000,1219.227722
737.326557,1000,1220.863527
824.199308,1000,1222.549585
851.976819,1000,1224.212972
834.998044,1000,1225.865075
762.300789,1000,1227.526133
799.495738,1000,1229.177636
862.758866,1000,1230.849764
817.388864,1000,1232.474206
845.34868,1000,1234.115899
710.91021,1000,1235.739874
899.841555,1000,1237.360699
827.91892,1000,1238.983987
830.067933,1000,1240.606724
872.202932,1000,1242.225251
792.888377,1000,1243.845587
734.004483,1000,1245.460999
837.040399,1000,1247.07528
829.914278,1000,1248.693213
850.130772,1000,1250.337694
783.097307,1000,1251.951118
831.115315,1000,1253.56366
772.784736,1000,1255.175025
790.79731,1000,1256.841225
807.389131,1000,1258.460815
839.16162,1000,1260.083626
796.064261,1000,1261.718072
815.533732,1000,1263.342158
856.095927,1000,1264.9639
719.132517,1000,1266.592784
808.742354,1000,1268.221676
871.431075,1000,1269.860297
809.295343,1000,1271.489991
884.686303,1000,1273.116889
850.095658,1000,1274.747945
819.479925,1000,1276.366819
751.587331,1000,1277.986252
817.386244,1000,1279.606849
823.275275,1000,1281.226091
881.370889,1000,1282.849422
838.489806,1000,1284.468964
801.198296,1000,1286.087021
768.973868,1000,1287.722837
850.857549,1000,1289.384344
852.951678,1000,1291.060879
829.108239,1000,1292.702507
796.993451,1000,1294.328532
825.273053,1000,1295.954173
875.138717,1000,1297.599363
861.151389,1000,1299.241143
831.355629,1000,1300.877676
809.055081,1000,1302.534312
894.059506,1000,1304.175534
839.436139,1000,1305.826085
826.378827,1000,1307.478885
881.400078,1000,1309.126611
856.224291,1000,1310.770489
846.35614,1000,1312.391024
814.990305,1000,1314.009667
840.086816,1000,1315.639648
845.897711,1000,1317.258369
863.45926,1000,1318.886113
878.799374,1000,1320.512425
821.094282,1000,1322.131114
913.31835,1000,1323.760213
823.733382,1000,1325.428637
843.876817,1000,1327.07004
857.034903,1000,1328.71315
808.968803,1000,1330.346667
808.225559,1000,1331.968056
837.40198,1000,1333.593357
841.4989,1000,1335.236022
929.18177,1000,1336.86404
819.740686,1000,1338.488225
841.782109,1000,1340.142698
901.346865,1000,1341.790022
867.580067,1000,1343.423819
828.288818,1000,1345.059054
829.264363,1000,1346.715091
878.317972,1000,1348.367964
883.625238,1000,1350.007678
555.275089,1000,1351.64081
865.866002,1000,1353.281612
861.051593,1000,1354.91762
915.428565,1000,1356.54825
859.918469,1000,1358.211398
944.507445,1000,1359.906976
856.369818,1000,1361.566397
904.360529,1000,1363.224378
846.084171,1000,1364.890678
853.639968,1000,1366.557296
920.091317,1000,1368.213182
890.318043,1000,1369.87192
801.727471,1000,1371.52185
827.567048,1000,1373.181369
804.539387,1000,1374.820764
860.980907,1000,1376.46366
801.545694,1000,1378.109448
867.319536,1000,1379.741216
931.725086,1000,1381.379179
846.700826,1000,1383.014807
826.20512,1000,1384.672134
852.540119,1000,1386.352728
794.884488,1000,1387.992696
839.594188,1000,1389.635883
754.373549,1000,1391.274367
882.340734,1000,1393.003705
856.315659,1000,1394.64199
929.537307,1000,1396.06251
860.087806,1000,1397.45577
929.328504,1000,1398.828466
926.647737,1000,1400.252214
886.207078,1000,1401.676377
873.885196,1000,1403.081183
953.906684,1000,1404.5098
880.933402,1000,1405.935713
893.042623,1000,1407.342797
916.531973,1000,1408.752653
860.444096,1000,1410.163967
901.113304,1000,1411.644295
857.866664,1000,1413.106996
926.874912,1000,1414.521597
938.934057,1000,1415.984532
848.172499,1000,1417.479666
813.924571,1000,1418.874014
950.120867,1000,1420.271248
922.626821,1000,1421.651958
935.340982,1000,1423.034874
929.520726,1000,1424.41682
864.738192,1000,1425.798177
903.29697,1000,1427.17826
908.351346,1000,1428.557351
920.122149,1000,1429.977026
910.586587,1000,1431.415092
983.968991,1000,1432.86269
913.789357,1000,1434.310651
950.146068,1000,1435.734651
923.256113,1000,1437.114009
857.567314,1000,1438.488082
906.728861,1000,1439.855578
900.431465,1000,1441.253643
948.485805,1000,1442.659581
924.774316,1000,1444.087179
915.734193,1000,1445.482433
991.758137,1000,1446.853135
923.438315,1000,1448.223574
863.870138,1000,1449.618777
918.651121,1000,1451.008469
926.98783,1000,1452.400176
905.843727,1000,1453.805238
849.437534,1000,1455.252192
900.950953,1000,1456.663535
925.682737,1000,1458.092407
870.689856,1000,1459.554903
912.021116,1000,1460.961772
928.277153,1000,1462.393177
927.698507,1000,1463.797771
906.844145,1000,1465.230952
917.132901,1000,1466.617439
973.200054,1000,1468.045574
940.038712,1000,1469.436715
900.305346,1000,1470.882885
922.557837,1000,1472.292233
889.176573,1000,1473.679721
930.977019,1000,1475.090035
939.819766,1000,1476.51281
860.695528,1000,1477.931161
924.375829,1000,1479.319643
880.441443,1000,1480.751673
926.393328,1000,1482.141435
978.74382,1000,1483.527152
952.465008,1000,1484.898941
950.363278,1000,1486.275677
882.987829,1000,1487.648044
920.267327,1000,1489.018028
867.784697,1000,1490.388176
995.101183,1000,1491.759491
901.437338,1000,1493.132147
937.318682,1000,1494.504534
902.696738,1000,1495.87605
966.05819,1000,1497.24842
926.861772,1000,1498.62107
919.187699,1000,1499.995321
1018.655933,1000,1501.365418
983.846206,1000,1502.740032
946.785064,1000,1504.113492
985.767585,1000,1505.483441
962.744219,1000,1506.85379
883.839988,1000,1508.224913
913.827476,1000,1509.59916
994.929008,1000,1510.969529
935.627077,1000,1512.343884
1005.962487,1000,1513.713575
951.209041,1000,1515.083089
887.506187,1000,1516.451029
991.890935,1000,1517.821949
975.323636,1000,1519.195398
833.55017,1000,1520.578159
909.629734,1000,1521.9557
1013.419889,1000,1523.333889
943.665114,1000,1524.706271
930.983085,1000,1526.079989
958.552132,1000,1527.452026
887.634283,1000,1528.825452
988.962871,1000,1530.196901
976.516389,1000,1531.570652
942.662535,1000,1532.946398
944.614497,1000,1534.3195
945.694835,1000,1535.690377
973.114312,1000,1537.05815
947.77239,1000,1538.431628
945.226952,1000,1539.808171
931.702279,1000,1541.191352
925.010035,1000,1542.575716
967.228959,1000,1543.946182
917.596509,1000,1545.323459
951.863515,1000,1546.703271
959.882332,1000,1548.081184
950.570918,1000,1549.461423
929.942005,1000,1550.843159
925.233892,1000,1552.213321
964.901038,1000,1553.584234
913.354534,1000,1554.954994
954.806604,1000,1556.327999
981.470867,1000,1557.699378
910.807822,1000,1559.071993
883.8654,1000,1560.449381
989.976893,1000,1561.825212
948.802629,1000,1563.207354
927.478397,1000,1564.58466
960.292835,1000,1565.963952
960.899346,1000,1567.343341
946.201969,1000,1568.721607
912.957967,1000,1570.119317
936.613699,1000,1571.488086
956.094703,1000,1572.86637
953.777969,1000,1574.244544
956.115225,1000,1575.613617
965.357191,1000,1576.995617
965.534371,1000,1578.369335
984.572681,1000,1579.742207
1002.61165,1000,1581.122789
862.950759,1000,1582.569349
988.791943,1000,1583.997538
941.620756,1000,1585.406402
1011.19879,1000,1586.833578
1040.883783,1000,1588.218774
965.29258,1000,1589.677123
1029.525319,1000,1591.093718
964.288547,1000,1592.511181
